Start;Duration;Pitch;Velocity;Instrument
001.027;000.778;67;000.320;MIDI 01
001.710;000.716;63;000.359;MIDI 01
002.346;000.660;65;000.391;MIDI 01
002.975;000.704;67;000.359;MIDI 01
003.611;000.756;60;000.336;MIDI 01
004.268;000.705;65;000.336;MIDI 01
004.889;000.364;63;000.281;MIDI 01
005.182;000.421;62;000.344;MIDI 01
005.536;001.352;63;000.320;MIDI 01
006.180;000.721;72;000.352;MIDI 01
006.838;000.702;70;000.391;MIDI 01
006.842;000.770;62;000.250;MIDI 01
007.470;000.667;72;000.430;MIDI 01
007.468;000.720;60;000.273;MIDI 01
008.098;000.717;74;000.438;MIDI 01
008.126;001.090;58;000.242;MIDI 01
008.741;000.718;67;000.367;MIDI 01
009.360;000.175;58;000.305;MIDI 01
009.594;000.047;57;000.203;MIDI 01
009.680;000.039;58;000.383;MIDI 01
009.779;000.036;57;000.328;MIDI 01
009.846;000.066;58;000.383;MIDI 01
009.358;000.723;72;000.391;MIDI 01
009.975;000.342;70;000.414;MIDI 01
009.948;000.654;57;000.359;MIDI 01
010.273;000.380;69;000.469;MIDI 01
010.641;000.782;55;000.258;MIDI 01
010.629;001.365;70;000.422;MIDI 01
011.278;001.406;67;000.320;MIDI 01
011.919;001.357;68;000.375;MIDI 01
013.206;000.759;67;000.336;MIDI 01
012.575;001.464;65;000.250;MIDI 01
013.894;000.607;72;000.336;MIDI 01
013.896;001.406;63;000.234;MIDI 01
015.158;000.291;62;000.297;MIDI 01
015.431;000.423;60;000.336;MIDI 01
014.523;002.155;65;000.312;MIDI 01
016.433;000.343;63;000.297;MIDI 01
015.796;001.191;59;000.305;MIDI 01
016.724;000.354;62;000.367;MIDI 01
016.421;000.798;55;000.367;MIDI 01
017.093;000.675;67;000.336;MIDI 01
017.066;000.793;51;000.398;MIDI 01
017.705;000.704;65;000.352;MIDI 01
017.700;000.725;53;000.453;MIDI 01
018.347;000.694;55;000.422;MIDI 01
018.371;001.043;63;000.344;MIDI 01
017.098;002.347;60;000.328;MIDI 01
019.597;000.174;63;000.344;MIDI 01
018.975;000.852;48;000.375;MIDI 01
019.807;000.071;62;000.375;MIDI 01
019.922;000.043;63;000.398;MIDI 01
019.979;000.061;62;000.453;MIDI 01
020.073;000.039;63;000.422;MIDI 01
019.572;000.642;53;000.359;MIDI 01
020.144;000.302;51;000.352;MIDI 01
019.581;000.882;59;000.297;MIDI 01
020.137;000.561;62;000.438;MIDI 01
020.421;000.326;50;000.383;MIDI 01
020.730;000.404;51;000.406;MIDI 01
021.011;000.347;55;000.391;MIDI 01
021.285;000.324;67;000.453;MIDI 01
021.553;000.258;50;000.375;MIDI 01
021.296;000.632;48;000.367;MIDI 01
021.829;000.296;51;000.375;MIDI 01
020.739;001.476;60;000.398;MIDI 01
022.125;000.190;53;000.336;MIDI 01
022.378;000.267;55;000.328;MIDI 01
022.365;000.468;63;000.344;MIDI 01
022.645;000.194;57;000.359;MIDI 01
022.913;000.135;62;000.328;MIDI 01
022.919;000.274;58;000.297;MIDI 01
021.837;001.450;72;000.438;MIDI 01
023.190;000.154;66;000.414;MIDI 01
023.191;000.272;62;000.352;MIDI 01
023.461;000.256;67;000.320;MIDI 01
023.451;000.307;70;000.398;MIDI 01
023.711;000.215;72;000.445;MIDI 01
023.708;000.236;57;000.367;MIDI 01
023.459;000.596;55;000.328;MIDI 01
023.968;000.240;74;000.500;MIDI 01
023.966;000.298;58;000.375;MIDI 01
024.230;000.211;60;000.430;MIDI 01
024.275;000.181;74;000.070;MIDI 01
024.222;000.260;76;000.484;MIDI 01
024.482;000.249;62;000.422;MIDI 01
024.490;000.299;77;000.492;MIDI 01
024.744;000.234;64;000.375;MIDI 01
024.746;000.367;79;000.477;MIDI 01
025.023;000.357;80;000.453;MIDI 01
025.020;000.377;65;000.383;MIDI 01
025.307;000.614;77;000.438;MIDI 01
025.616;000.449;56;000.320;MIDI 01
025.620;000.617;84;000.352;MIDI 01
025.891;000.372;82;000.406;MIDI 01
026.152;000.333;80;000.477;MIDI 01
026.433;000.251;79;000.484;MIDI 01
026.174;000.519;53;000.367;MIDI 01
026.730;000.254;77;000.477;MIDI 01
026.712;000.467;56;000.445;MIDI 01
026.998;000.369;75;000.445;MIDI 01
027.295;000.279;74;000.422;MIDI 01
027.291;000.371;58;000.344;MIDI 01
027.587;000.306;70;000.367;MIDI 01
027.849;000.292;77;000.344;MIDI 01
027.842;000.408;62;000.281;MIDI 01
028.104;000.358;75;000.406;MIDI 01
028.383;000.201;74;000.383;MIDI 01
028.381;000.366;58;000.273;MIDI 01
028.645;000.247;72;000.383;MIDI 01
028.903;000.224;70;000.367;MIDI 01
028.924;000.316;62;000.250;MIDI 01
029.169;000.188;68;000.359;MIDI 01
029.452;000.568;67;000.289;MIDI 01
029.454;000.716;63;000.195;MIDI 01
029.745;000.567;60;000.281;MIDI 01
030.296;000.304;67;000.398;MIDI 01
030.057;000.573;68;000.359;MIDI 01
030.032;000.633;48;000.359;MIDI 01
030.583;000.341;65;000.406;MIDI 01
030.844;000.282;63;000.445;MIDI 01
030.578;000.611;47;000.398;MIDI 01
031.126;000.221;62;000.445;MIDI 01
031.380;000.273;60;000.391;MIDI 01
031.105;000.620;48;000.430;MIDI 01
031.672;000.342;59;000.391;MIDI 01
031.670;000.637;50;000.328;MIDI 01
031.967;000.361;65;000.336;MIDI 01
032.233;000.247;63;000.383;MIDI 01
032.489;000.341;62;000.438;MIDI 01
032.231;000.708;43;000.398;MIDI 01
032.779;000.232;63;000.445;MIDI 01
033.038;000.264;68;000.477;MIDI 01
032.776;000.575;48;000.438;MIDI 01
033.307;000.236;67;000.469;MIDI 01
033.292;000.303;47;000.422;MIDI 01
033.569;000.286;65;000.477;MIDI 01
033.562;000.326;45;000.422;MIDI 01
033.864;000.294;74;000.453;MIDI 01
033.865;000.576;47;000.414;MIDI 01
034.141;000.354;72;000.438;MIDI 01
034.420;000.300;74;000.430;MIDI 01
034.430;000.578;43;000.328;MIDI 01
034.699;000.550;79;000.492;MIDI 01
035.309;000.218;71;000.406;MIDI 01
035.008;000.580;48;000.344;MIDI 01
035.014;000.804;75;000.484;MIDI 01
035.555;000.366;72;000.414;MIDI 01
035.568;000.601;44;000.336;MIDI 01
035.812;000.377;77;000.477;MIDI 01
036.150;000.442;39;000.289;MIDI 01
036.434;000.334;71;000.414;MIDI 01
036.133;000.734;79;000.492;MIDI 01
036.977;000.274;56;000.328;MIDI 01
036.710;000.803;72;000.492;MIDI 01
037.255;000.481;50;000.289;MIDI 01
037.234;000.688;77;000.500;MIDI 01
037.508;000.476;71;000.438;MIDI 01
037.775;000.322;75;000.492;MIDI 01
037.793;000.566;55;000.328;MIDI 01
038.031;000.355;74;000.484;MIDI 01
038.323;000.192;72;000.359;MIDI 01
038.592;000.316;67;000.344;MIDI 01
038.332;000.618;48;000.250;MIDI 01
038.293;000.730;75;000.430;MIDI 01
