Start;Duration;Pitch;Velocity;Instrument
001.182;000.031;67;000.375;MIDI 01
001.336;000.046;67;000.430;MIDI 01
001.496;000.044;67;000.453;MIDI 01
001.659;000.045;67;000.453;MIDI 01
001.828;000.034;67;000.469;MIDI 01
002.175;000.036;51;000.375;MIDI 01
001.989;000.260;67;000.391;MIDI 01
002.345;000.046;51;000.375;MIDI 01
002.337;000.061;70;000.391;MIDI 01
002.530;000.044;51;000.234;MIDI 01
002.502;000.101;63;000.406;MIDI 01
002.705;000.098;51;000.078;MIDI 01
002.670;000.135;62;000.414;MIDI 01
002.833;000.035;51;000.273;MIDI 01
002.826;000.087;65;000.445;MIDI 01
002.995;000.041;51;000.406;MIDI 01
002.993;000.101;68;000.469;MIDI 01
002.021;001.126;39;000.328;MIDI 01
003.136;000.075;62;000.469;MIDI 01
003.168;000.062;51;000.328;MIDI 01
003.314;000.145;63;000.461;MIDI 01
003.502;000.037;51;000.344;MIDI 01
003.477;000.065;67;000.445;MIDI 01
003.635;000.058;58;000.398;MIDI 01
003.650;000.052;51;000.430;MIDI 01
003.820;000.034;51;000.414;MIDI 01
003.807;000.065;58;000.461;MIDI 01
003.981;000.034;51;000.414;MIDI 01
003.989;000.158;56;000.398;MIDI 01
004.135;000.033;51;000.430;MIDI 01
004.144;000.078;62;000.445;MIDI 01
004.291;000.043;51;000.438;MIDI 01
004.296;000.085;65;000.438;MIDI 01
003.319;001.136;39;000.305;MIDI 01
004.438;000.059;51;000.500;MIDI 01
004.459;000.143;62;000.469;MIDI 01
004.624;000.115;63;000.422;MIDI 01
004.804;000.041;51;000.367;MIDI 01
004.784;000.090;67;000.391;MIDI 01
004.958;000.042;51;000.438;MIDI 01
004.968;000.036;58;000.352;MIDI 01
005.133;000.038;51;000.414;MIDI 01
005.135;000.060;58;000.461;MIDI 01
005.294;000.036;51;000.453;MIDI 01
005.297;000.090;56;000.453;MIDI 01
005.438;000.047;51;000.461;MIDI 01
005.449;000.104;62;000.477;MIDI 01
004.640;000.966;39;000.328;MIDI 01
005.627;000.037;51;000.289;MIDI 01
005.623;000.140;65;000.445;MIDI 01
005.763;000.040;51;000.375;MIDI 01
005.786;000.103;62;000.406;MIDI 01
005.997;000.245;39;000.219;MIDI 01
005.964;000.295;63;000.336;MIDI 01
007.240;000.026;68;000.336;MIDI 01
007.392;000.039;68;000.398;MIDI 01
007.553;000.041;68;000.422;MIDI 01
007.736;000.026;68;000.367;MIDI 01
007.896;000.032;68;000.430;MIDI 01
