Start;Duration;Pitch;Velocity;Instrument
001.026;000.232;72;000.305;MIDI 01
001.036;000.440;48;000.242;MIDI 01
001.542;000.089;72;000.461;MIDI 01
001.564;000.487;60;000.281;MIDI 01
002.053;000.235;79;000.477;MIDI 01
002.056;000.492;64;000.289;MIDI 01
002.519;000.201;79;000.500;MIDI 01
002.552;000.550;60;000.320;MIDI 01
002.996;000.276;81;000.492;MIDI 01
003.039;000.486;65;000.297;MIDI 01
003.477;000.178;81;000.484;MIDI 01
003.516;000.520;60;000.281;MIDI 01
003.981;000.275;79;000.453;MIDI 01
003.993;000.454;64;000.281;MIDI 01
004.466;000.184;79;000.469;MIDI 01
004.476;000.406;60;000.258;MIDI 01
004.936;000.267;77;000.461;MIDI 01
004.932;000.474;62;000.359;MIDI 01
005.419;000.177;77;000.469;MIDI 01
005.436;000.479;59;000.289;MIDI 01
005.923;000.240;76;000.430;MIDI 01
005.935;000.490;60;000.258;MIDI 01
006.390;000.192;76;000.438;MIDI 01
006.405;000.402;57;000.297;MIDI 01
006.866;000.176;74;000.430;MIDI 01
006.892;000.320;53;000.242;MIDI 01
007.205;000.043;76;000.445;MIDI 01
007.292;000.026;74;000.422;MIDI 01
007.366;000.023;76;000.438;MIDI 01
007.386;000.400;74;000.516;MIDI 01
007.776;000.194;76;000.445;MIDI 01
007.380;000.600;55;000.234;MIDI 01
008.024;000.294;72;000.133;MIDI 01
008.007;000.369;48;000.148;MIDI 01
008.935;000.041;48;000.289;MIDI 01
008.931;000.045;72;000.320;MIDI 01
009.393;000.037;72;000.375;MIDI 01
009.395;000.043;60;000.289;MIDI 01
009.844;000.050;79;000.406;MIDI 01
009.848;000.048;64;000.289;MIDI 01
010.311;000.033;60;000.297;MIDI 01
010.306;000.040;79;000.414;MIDI 01
010.748;000.028;65;000.344;MIDI 01
010.744;000.044;81;000.438;MIDI 01
011.174;000.042;81;000.477;MIDI 01
011.199;000.034;60;000.289;MIDI 01
011.631;000.041;79;000.438;MIDI 01
011.639;000.050;64;000.258;MIDI 01
012.068;000.052;79;000.406;MIDI 01
012.088;000.051;60;000.234;MIDI 01
012.516;000.040;77;000.406;MIDI 01
012.511;000.048;62;000.281;MIDI 01
012.931;000.051;77;000.414;MIDI 01
012.933;000.062;59;000.297;MIDI 01
013.370;000.046;76;000.375;MIDI 01
013.382;000.056;60;000.203;MIDI 01
013.811;000.053;57;000.172;MIDI 01
013.805;000.068;76;000.375;MIDI 01
014.254;000.113;74;000.383;MIDI 01
014.278;000.121;53;000.203;MIDI 01
014.566;000.026;76;000.375;MIDI 01
014.717;000.023;76;000.453;MIDI 01
014.653;000.088;74;000.258;MIDI 01
014.752;000.350;74;000.344;MIDI 01
014.708;000.544;55;000.203;MIDI 01
015.139;000.135;76;000.398;MIDI 01
015.283;000.251;48;000.266;MIDI 01
015.290;000.309;72;000.305;MIDI 01
016.212;000.175;79;000.453;MIDI 01
016.249;000.481;64;000.211;MIDI 01
016.689;000.130;79;000.500;MIDI 01
016.705;000.604;55;000.281;MIDI 01
017.176;000.232;77;000.469;MIDI 01
017.192;000.453;62;000.289;MIDI 01
017.637;000.199;77;000.469;MIDI 01
017.645;000.500;55;000.297;MIDI 01
018.121;000.266;76;000.453;MIDI 01
018.149;000.426;60;000.281;MIDI 01
018.573;000.183;76;000.477;MIDI 01
018.593;000.462;55;000.273;MIDI 01
019.059;000.208;74;000.430;MIDI 01
019.061;000.427;59;000.305;MIDI 01
019.494;000.061;74;000.391;MIDI 01
019.531;000.295;55;000.242;MIDI 01
019.931;000.044;79;000.383;MIDI 01
019.940;000.053;64;000.266;MIDI 01
020.355;000.033;79;000.445;MIDI 01
020.380;000.061;55;000.141;MIDI 01
020.793;000.029;62;000.367;MIDI 01
020.795;000.029;77;000.414;MIDI 01
021.215;000.031;77;000.422;MIDI 01
021.224;000.038;55;000.336;MIDI 01
021.665;000.058;60;000.234;MIDI 01
021.665;000.060;76;000.398;MIDI 01
021.932;000.034;77;000.414;MIDI 01
022.021;000.065;76;000.281;MIDI 01
022.072;000.018;77;000.469;MIDI 01
022.005;000.378;60;000.266;MIDI 01
022.100;000.332;76;000.398;MIDI 01
022.427;000.180;62;000.336;MIDI 01
022.452;000.221;77;000.477;MIDI 01
022.653;000.435;60;000.273;MIDI 01
022.627;000.486;76;000.508;MIDI 01
023.174;000.140;59;000.102;MIDI 01
022.641;000.675;55;000.312;MIDI 01
023.130;000.213;74;000.383;MIDI 01
023.625;000.197;72;000.445;MIDI 01
023.654;000.405;48;000.266;MIDI 01
024.117;000.129;72;000.508;MIDI 01
024.130;000.470;60;000.336;MIDI 01
024.579;000.262;79;000.508;MIDI 01
024.600;000.442;64;000.352;MIDI 01
025.047;000.223;79;000.492;MIDI 01
025.056;000.490;60;000.312;MIDI 01
025.497;000.272;81;000.516;MIDI 01
025.531;000.406;65;000.352;MIDI 01
025.965;000.189;81;000.508;MIDI 01
025.974;000.511;60;000.312;MIDI 01
026.428;000.257;79;000.492;MIDI 01
026.449;000.432;64;000.273;MIDI 01
026.881;000.178;79;000.445;MIDI 01
026.893;000.401;60;000.320;MIDI 01
027.357;000.214;77;000.414;MIDI 01
027.372;000.467;62;000.266;MIDI 01
027.814;000.157;77;000.438;MIDI 01
027.816;000.486;59;000.258;MIDI 01
028.308;000.217;76;000.414;MIDI 01
028.311;000.484;60;000.273;MIDI 01
028.770;000.141;76;000.461;MIDI 01
028.784;000.432;57;000.336;MIDI 01
029.257;000.161;74;000.383;MIDI 01
029.548;000.047;76;000.430;MIDI 01
029.259;000.406;53;000.242;MIDI 01
029.619;000.085;74;000.414;MIDI 01
029.689;000.049;76;000.469;MIDI 01
029.722;000.400;74;000.445;MIDI 01
030.163;000.148;76;000.406;MIDI 01
029.741;000.629;55;000.297;MIDI 01
030.407;000.351;48;000.125;MIDI 01
030.354;000.555;72;000.352;MIDI 01
031.471;000.092;74;000.344;MIDI 01
031.465;000.207;48;000.266;MIDI 01
031.641;000.043;72;000.203;MIDI 01
031.748;000.044;71;000.156;MIDI 01
031.817;000.061;72;000.391;MIDI 01
031.910;000.048;71;000.406;MIDI 01
032.015;000.066;72;000.414;MIDI 01
032.099;000.054;71;000.414;MIDI 01
032.202;000.057;72;000.500;MIDI 01
031.916;000.361;60;000.297;MIDI 01
032.333;000.081;81;000.477;MIDI 01
032.452;000.082;79;000.422;MIDI 01
032.576;000.050;78;000.375;MIDI 01
