Start;Duration;Pitch;Velocity;Instrument
000.914;000.300;65;000.586;MIDI 01
001.073;000.185;63;000.555;MIDI 01
001.160;000.120;61;000.602;MIDI 01
001.245;000.067;58;000.641;MIDI 01
001.319;000.091;53;000.492;MIDI 01
001.415;000.055;49;000.469;MIDI 01
001.479;000.036;46;000.531;MIDI 01
001.620;000.178;41;000.586;MIDI 01
001.720;000.124;39;000.547;MIDI 01
001.802;000.066;37;000.617;MIDI 01
001.940;000.184;22;000.695;MIDI 01
001.945;000.206;34;000.711;MIDI 01
002.636;000.042;89;000.625;MIDI 01
002.641;000.052;77;000.625;MIDI 01
002.655;000.050;53;000.500;MIDI 01
002.654;000.053;65;000.617;MIDI 01
002.651;000.062;61;000.562;MIDI 01
002.656;000.069;58;000.570;MIDI 01
002.644;000.082;82;000.648;MIDI 01
002.802;000.069;53;000.578;MIDI 01
002.812;000.058;73;000.758;MIDI 01
002.810;000.061;65;000.695;MIDI 01
002.818;000.066;82;000.602;MIDI 01
002.805;000.102;85;000.727;MIDI 01
002.814;000.099;61;000.609;MIDI 01
002.808;000.105;58;000.594;MIDI 01
003.300;000.067;73;000.398;MIDI 01
003.307;000.164;77;000.273;MIDI 01
003.511;000.037;70;000.305;MIDI 01
003.527;000.058;61;000.273;MIDI 01
003.651;000.070;65;000.070;MIDI 01
003.739;000.052;73;000.312;MIDI 01
003.721;000.077;77;000.406;MIDI 01
003.860;000.046;70;000.289;MIDI 01
003.866;000.054;61;000.195;MIDI 01
004.073;000.036;73;000.367;MIDI 01
004.066;000.065;77;000.398;MIDI 01
004.173;000.058;70;000.320;MIDI 01
004.186;000.056;61;000.164;MIDI 01
004.257;000.066;65;000.297;MIDI 01
004.370;000.062;73;000.414;MIDI 01
004.372;000.074;77;000.391;MIDI 01
004.460;000.081;61;000.320;MIDI 01
004.507;000.050;70;000.266;MIDI 01
004.527;000.104;65;000.266;MIDI 01
004.696;000.045;73;000.305;MIDI 01
004.692;000.094;77;000.352;MIDI 01
004.808;000.077;65;000.414;MIDI 01
004.747;000.143;61;000.273;MIDI 01
004.907;000.044;73;000.273;MIDI 01
005.025;000.072;65;000.406;MIDI 01
005.131;000.332;70;000.352;MIDI 01
005.383;000.576;65;000.602;MIDI 01
005.127;001.027;73;000.336;MIDI 01
005.862;000.395;64;000.656;MIDI 01
006.182;000.170;63;000.617;MIDI 01
006.120;000.297;65;000.352;MIDI 01
006.370;000.177;70;000.258;MIDI 01
006.335;000.300;73;000.391;MIDI 01
006.696;000.177;65;000.367;MIDI 01
006.836;000.127;73;000.391;MIDI 01
006.826;000.145;70;000.273;MIDI 01
006.971;000.293;77;000.422;MIDI 01
007.045;000.247;65;000.430;MIDI 01
007.156;000.192;70;000.352;MIDI 01
007.160;000.208;73;000.422;MIDI 01
006.546;001.047;61;000.664;MIDI 01
007.334;000.402;58;000.500;MIDI 01
007.750;000.154;65;000.398;MIDI 01
007.926;000.065;73;000.344;MIDI 01
008.018;000.146;77;000.367;MIDI 01
008.154;000.110;65;000.188;MIDI 01
008.227;000.054;73;000.375;MIDI 01
007.585;000.984;53;000.492;MIDI 01
008.662;000.333;54;000.320;MIDI 01
008.854;000.270;61;000.227;MIDI 01
009.059;000.092;65;000.211;MIDI 01
009.284;000.106;54;000.242;MIDI 01
009.434;000.265;61;000.352;MIDI 01
009.576;000.451;54;000.297;MIDI 01
009.773;000.392;58;000.164;MIDI 01
009.880;000.355;61;000.336;MIDI 01
009.043;001.247;52;000.383;MIDI 01
010.224;000.481;51;000.312;MIDI 01
010.858;000.208;53;000.148;MIDI 01
010.834;000.234;61;000.273;MIDI 01
011.066;000.070;49;000.320;MIDI 01
011.284;000.056;34;000.227;MIDI 01
011.108;000.235;41;000.281;MIDI 01
011.367;000.041;61;000.258;MIDI 01
011.357;000.061;65;000.328;MIDI 01
011.548;000.060;49;000.273;MIDI 01
011.646;000.046;41;000.422;MIDI 01
