Start;Duration;Pitch;Velocity;Instrument
001.472;000.179;62;000.305;MIDI 01
001.650;000.147;64;000.406;MIDI 01
001.817;000.161;65;000.438;MIDI 01
001.978;000.195;67;000.484;MIDI 01
002.142;000.142;65;000.484;MIDI 01
002.297;000.190;64;000.508;MIDI 01
002.456;000.168;65;000.531;MIDI 01
002.614;000.122;67;000.531;MIDI 01
002.756;000.173;69;000.500;MIDI 01
002.923;000.175;70;000.500;MIDI 01
003.096;000.129;69;000.508;MIDI 01
003.250;000.198;67;000.508;MIDI 01
003.454;000.596;69;000.484;MIDI 01
004.034;000.690;74;000.469;MIDI 01
004.655;000.640;73;000.469;MIDI 01
005.266;000.650;72;000.461;MIDI 01
005.846;000.672;71;000.461;MIDI 01
006.434;000.617;70;000.523;MIDI 01
007.034;000.723;69;000.484;MIDI 01
007.673;001.332;67;000.453;MIDI 01
008.900;000.631;65;000.383;MIDI 01
009.483;000.725;64;000.391;MIDI 01
010.114;000.425;69;000.336;MIDI 01
010.717;000.195;69;000.289;MIDI 01
010.891;000.179;71;000.406;MIDI 01
011.069;000.144;72;000.461;MIDI 01
010.700;000.560;65;000.297;MIDI 01
011.234;000.191;74;000.477;MIDI 01
011.407;000.161;72;000.508;MIDI 01
011.568;000.140;71;000.508;MIDI 01
011.241;000.513;62;000.359;MIDI 01
011.736;000.180;72;000.531;MIDI 01
011.905;000.178;74;000.539;MIDI 01
012.074;000.127;76;000.547;MIDI 01
011.772;000.594;69;000.312;MIDI 01
012.223;000.186;77;000.523;MIDI 01
012.382;000.154;76;000.555;MIDI 01
012.542;000.162;74;000.531;MIDI 01
013.002;000.303;59;000.297;MIDI 01
012.718;000.605;76;000.523;MIDI 01
013.287;000.287;60;000.367;MIDI 01
013.560;000.241;62;000.398;MIDI 01
013.276;000.617;81;000.539;MIDI 01
013.838;000.296;64;000.359;MIDI 01
014.120;000.271;66;000.375;MIDI 01
013.840;000.554;80;000.523;MIDI 01
014.391;000.269;67;000.398;MIDI 01
014.657;000.251;64;000.391;MIDI 01
014.381;000.618;79;000.516;MIDI 01
014.960;000.249;69;000.367;MIDI 01
015.228;000.272;68;000.398;MIDI 01
014.935;000.610;78;000.516;MIDI 01
015.516;000.239;69;000.367;MIDI 01
015.771;000.260;71;000.414;MIDI 01
015.492;000.594;77;000.477;MIDI 01
016.050;000.318;72;000.383;MIDI 01
016.334;000.273;66;000.352;MIDI 01
016.046;000.601;76;000.477;MIDI 01
016.630;000.249;71;000.398;MIDI 01
016.898;000.363;69;000.398;MIDI 01
017.173;000.271;68;000.398;MIDI 01
017.440;000.296;64;000.375;MIDI 01
016.617;001.173;74;000.484;MIDI 01
017.720;000.576;72;000.414;MIDI 01
018.275;000.600;71;000.367;MIDI 01
017.734;001.164;69;000.344;MIDI 01
018.848;000.566;76;000.430;MIDI 01
018.842;000.756;67;000.289;MIDI 01
019.607;000.158;65;000.336;MIDI 01
019.766;000.153;64;000.391;MIDI 01
019.435;000.556;69;000.344;MIDI 01
019.964;000.149;62;000.391;MIDI 01
020.108;000.151;64;000.438;MIDI 01
020.282;000.119;65;000.406;MIDI 01
019.946;000.476;71;000.422;MIDI 01
020.443;000.159;64;000.398;MIDI 01
020.621;000.182;62;000.414;MIDI 01
020.807;000.106;60;000.359;MIDI 01
020.459;000.565;72;000.422;MIDI 01
020.966;000.151;59;000.328;MIDI 01
021.134;000.122;60;000.344;MIDI 01
020.977;000.459;68;000.398;MIDI 01
021.311;000.156;62;000.336;MIDI 01
021.486;000.236;69;000.344;MIDI 01
021.680;000.128;67;000.344;MIDI 01
021.484;000.372;60;000.281;MIDI 01
021.833;000.166;65;000.391;MIDI 01
022.012;000.169;64;000.445;MIDI 01
022.192;000.125;65;000.461;MIDI 01
021.999;000.326;61;000.375;MIDI 01
022.345;000.218;67;000.445;MIDI 01
022.505;000.209;65;000.461;MIDI 01
022.516;000.219;62;000.391;MIDI 01
022.686;000.126;64;000.461;MIDI 01
022.849;000.171;62;000.453;MIDI 01
023.024;000.185;61;000.469;MIDI 01
023.042;000.212;55;000.320;MIDI 01
023.199;000.131;62;000.461;MIDI 01
023.366;000.144;64;000.414;MIDI 01
023.540;000.168;50;000.414;MIDI 01
023.550;000.210;53;000.406;MIDI 01
023.545;000.282;62;000.414;MIDI 01
023.714;000.144;52;000.516;MIDI 01
023.881;000.172;53;000.531;MIDI 01
024.041;000.198;55;000.508;MIDI 01
024.045;000.209;58;000.484;MIDI 01
024.043;000.240;61;000.484;MIDI 01
024.219;000.137;53;000.547;MIDI 01
024.368;000.188;52;000.539;MIDI 01
024.520;000.174;53;000.586;MIDI 01
024.547;000.195;57;000.445;MIDI 01
024.545;000.245;62;000.492;MIDI 01
024.688;000.139;55;000.562;MIDI 01
024.850;000.181;57;000.531;MIDI 01
025.044;000.164;62;000.500;MIDI 01
025.011;000.264;58;000.562;MIDI 01
