Start;Duration;Pitch;Velocity;Instrument
000.861;000.106;48;000.500;MIDI 01
001.026;000.125;67;000.500;MIDI 01
001.168;000.081;60;000.531;MIDI 01
001.170;000.147;65;000.523;MIDI 01
001.316;000.204;67;000.516;MIDI 01
001.460;000.084;53;000.531;MIDI 01
001.469;000.133;68;000.570;MIDI 01
001.613;000.156;65;000.523;MIDI 01
001.762;000.089;60;000.500;MIDI 01
001.765;000.191;63;000.570;MIDI 01
001.920;000.205;65;000.555;MIDI 01
002.051;000.086;51;000.508;MIDI 01
002.061;000.159;67;000.531;MIDI 01
002.203;000.130;63;000.531;MIDI 01
002.371;000.071;60;000.484;MIDI 01
002.348;000.167;62;000.555;MIDI 01
002.496;000.135;63;000.547;MIDI 01
002.650;000.068;50;000.484;MIDI 01
002.642;000.150;65;000.539;MIDI 01
002.791;000.109;62;000.562;MIDI 01
002.950;000.082;59;000.477;MIDI 01
002.934;000.156;60;000.523;MIDI 01
003.074;000.171;62;000.531;MIDI 01
003.215;000.076;63;000.547;MIDI 01
003.217;000.134;48;000.430;MIDI 01
003.362;000.161;55;000.516;MIDI 01
003.528;000.060;72;000.492;MIDI 01
003.530;000.148;53;000.516;MIDI 01
003.682;000.103;55;000.547;MIDI 01
003.832;000.079;65;000.562;MIDI 01
003.819;000.128;56;000.570;MIDI 01
003.966;000.149;53;000.508;MIDI 01
004.136;000.079;72;000.562;MIDI 01
004.119;000.123;51;000.570;MIDI 01
004.274;000.098;53;000.469;MIDI 01
004.447;000.060;63;000.531;MIDI 01
004.407;000.132;55;000.523;MIDI 01
004.561;000.129;51;000.508;MIDI 01
004.734;000.069;72;000.562;MIDI 01
004.706;000.149;50;000.492;MIDI 01
004.855;000.099;51;000.523;MIDI 01
005.029;000.057;62;000.500;MIDI 01
004.981;000.172;53;000.500;MIDI 01
005.140;000.029;49;000.516;MIDI 01
005.202;000.050;50;000.320;MIDI 01
005.324;000.047;71;000.508;MIDI 01
005.292;000.172;48;000.469;MIDI 01
005.447;000.126;50;000.422;MIDI 01
005.610;000.061;51;000.469;MIDI 01
005.612;000.163;60;000.438;MIDI 01
005.771;000.149;63;000.492;MIDI 01
005.945;000.085;48;000.344;MIDI 01
005.920;000.144;67;000.453;MIDI 01
006.057;000.127;72;000.516;MIDI 01
006.239;000.068;53;000.406;MIDI 01
006.233;000.299;62;000.484;MIDI 01
006.388;000.190;72;000.469;MIDI 01
006.570;000.086;50;000.391;MIDI 01
006.523;000.188;71;000.531;MIDI 01
006.672;000.185;69;000.539;MIDI 01
006.865;000.076;55;000.422;MIDI 01
006.843;000.161;62;000.531;MIDI 01
006.997;000.157;67;000.547;MIDI 01
007.167;000.071;53;000.438;MIDI 01
007.154;000.165;71;000.555;MIDI 01
007.291;000.166;74;000.555;MIDI 01
007.460;000.076;55;000.445;MIDI 01
007.453;000.149;63;000.539;MIDI 01
007.602;000.238;74;000.609;MIDI 01
007.758;000.086;51;000.438;MIDI 01
007.760;000.199;72;000.539;MIDI 01
007.916;000.181;71;000.547;MIDI 01
008.083;000.126;56;000.422;MIDI 01
008.067;000.165;63;000.523;MIDI 01
008.216;000.181;68;000.547;MIDI 01
008.395;000.090;55;000.469;MIDI 01
008.355;000.177;72;000.562;MIDI 01
008.508;000.144;75;000.602;MIDI 01
008.673;000.084;57;000.508;MIDI 01
008.671;000.128;65;000.555;MIDI 01
008.809;000.207;75;000.578;MIDI 01
008.973;000.089;53;000.422;MIDI 01
008.957;000.190;74;000.586;MIDI 01
009.113;000.193;72;000.570;MIDI 01
009.284;000.101;58;000.469;MIDI 01
009.268;000.147;65;000.516;MIDI 01
009.419;000.170;70;000.586;MIDI 01
009.571;000.099;57;000.531;MIDI 01
009.568;000.165;74;000.602;MIDI 01
009.716;000.145;77;000.617;MIDI 01
009.852;000.116;59;000.539;MIDI 01
009.874;000.135;67;000.570;MIDI 01
010.010;000.189;77;000.602;MIDI 01
010.161;000.062;55;000.500;MIDI 01
010.159;000.160;75;000.555;MIDI 01
010.299;000.169;74;000.578;MIDI 01
010.463;000.123;60;000.438;MIDI 01
010.456;000.156;75;000.625;MIDI 01
010.625;000.108;68;000.430;MIDI 01
010.602;000.139;72;000.531;MIDI 01
010.787;000.098;67;000.469;MIDI 01
010.754;000.149;70;000.531;MIDI 01
010.939;000.071;68;000.492;MIDI 01
010.897;000.142;72;000.562;MIDI 01
011.082;000.107;58;000.500;MIDI 01
011.064;000.155;74;000.609;MIDI 01
011.226;000.103;67;000.477;MIDI 01
011.219;000.113;70;000.547;MIDI 01
011.372;000.091;65;000.477;MIDI 01
011.364;000.159;68;000.539;MIDI 01
011.508;000.082;67;000.484;MIDI 01
011.506;000.120;70;000.539;MIDI 01
011.671;000.155;56;000.508;MIDI 01
011.661;000.168;72;000.578;MIDI 01
011.815;000.204;70;000.531;MIDI 01
011.964;000.148;68;000.531;MIDI 01
012.100;000.151;67;000.555;MIDI 01
012.251;000.141;65;000.547;MIDI 01
012.410;000.141;63;000.508;MIDI 01
012.560;000.160;62;000.500;MIDI 01
012.715;000.103;60;000.477;MIDI 01
012.860;000.105;58;000.484;MIDI 01
012.852;000.146;74;000.562;MIDI 01
012.994;000.128;70;000.539;MIDI 01
013.002;000.123;67;000.484;MIDI 01
013.162;000.093;65;000.461;MIDI 01
013.155;000.156;68;000.477;MIDI 01
013.293;000.071;67;000.469;MIDI 01
013.294;000.126;70;000.523;MIDI 01
013.450;000.129;56;000.484;MIDI 01
013.444;000.160;72;000.570;MIDI 01
013.602;000.102;68;000.500;MIDI 01
013.599;000.107;65;000.445;MIDI 01
013.745;000.096;63;000.453;MIDI 01
013.741;000.160;67;000.508;MIDI 01
013.880;000.079;65;000.492;MIDI 01
013.889;000.130;68;000.523;MIDI 01
014.036;000.181;70;000.562;MIDI 01
014.048;000.203;55;000.461;MIDI 01
014.189;000.171;68;000.531;MIDI 01
014.331;000.105;67;000.516;MIDI 01
014.468;000.178;65;000.547;MIDI 01
014.639;000.127;63;000.531;MIDI 01
014.791;000.137;61;000.516;MIDI 01
014.938;000.152;60;000.445;MIDI 01
015.084;000.124;58;000.469;MIDI 01
015.236;000.117;56;000.500;MIDI 01
015.232;000.144;72;000.492;MIDI 01
015.375;000.112;65;000.461;MIDI 01
015.380;000.110;68;000.477;MIDI 01
015.532;000.104;63;000.453;MIDI 01
