Start;Duration;Pitch;Velocity;Instrument
000.319;000.713;32;000.180;MIDI 01
000.311;000.773;44;000.172;MIDI 01
001.511;000.516;32;000.172;MIDI 01
001.528;000.521;44;000.203;MIDI 01
002.619;000.451;44;000.180;MIDI 01
002.617;000.494;32;000.141;MIDI 01
000.317;003.681;51;000.234;MIDI 01
000.268;003.754;60;000.391;MIDI 01
003.685;000.365;44;000.156;MIDI 01
003.705;000.362;32;000.109;MIDI 01
000.308;003.847;56;000.250;MIDI 01
004.920;000.570;60;000.422;MIDI 01
004.982;000.727;44;000.164;MIDI 01
004.954;000.769;32;000.258;MIDI 01
005.422;000.466;58;000.453;MIDI 01
005.950;000.696;56;000.398;MIDI 01
005.998;000.746;44;000.188;MIDI 01
005.963;000.803;32;000.203;MIDI 01
006.548;000.272;60;000.359;MIDI 01
004.936;001.901;49;000.352;MIDI 01
004.932;001.946;55;000.352;MIDI 01
006.790;000.103;58;000.414;MIDI 01
007.240;000.699;32;000.172;MIDI 01
007.228;000.723;44;000.148;MIDI 01
008.371;000.634;44;000.258;MIDI 01
008.363;000.697;32;000.180;MIDI 01
009.500;000.287;32;000.219;MIDI 01
009.496;000.315;44;000.203;MIDI 01
007.191;002.623;48;000.305;MIDI 01
007.193;002.684;56;000.375;MIDI 01
007.195;002.695;51;000.305;MIDI 01
010.603;000.372;48;000.273;MIDI 01
010.590;000.460;51;000.305;MIDI 01
010.631;000.469;44;000.102;MIDI 01
010.610;000.497;32;000.180;MIDI 01
010.570;001.092;56;000.359;MIDI 01
011.656;000.348;44;000.266;MIDI 01
011.667;000.340;32;000.203;MIDI 01
011.609;000.440;49;000.391;MIDI 01
011.611;000.469;55;000.398;MIDI 01
011.590;001.010;58;000.500;MIDI 01
012.583;000.278;51;000.398;MIDI 01
012.624;000.257;32;000.289;MIDI 01
012.620;000.279;44;000.320;MIDI 01
012.588;000.360;54;000.414;MIDI 01
012.552;001.254;60;000.578;MIDI 01
013.828;000.736;32;000.297;MIDI 01
013.825;000.759;44;000.320;MIDI 01
013.809;001.455;53;000.422;MIDI 01
015.118;000.211;32;000.195;MIDI 01
015.100;000.275;44;000.242;MIDI 01
013.799;001.596;56;000.453;MIDI 01
013.785;001.667;61;000.578;MIDI 01
016.548;000.549;61;000.359;MIDI 01
016.595;000.529;53;000.203;MIDI 01
016.577;000.665;56;000.273;MIDI 01
016.616;000.766;44;000.039;MIDI 01
017.107;000.451;60;000.398;MIDI 01
017.132;000.469;52;000.273;MIDI 01
017.593;000.448;53;000.359;MIDI 01
017.570;000.517;61;000.453;MIDI 01
017.568;000.615;56;000.383;MIDI 01
018.008;000.214;63;000.508;MIDI 01
017.597;000.658;44;000.242;MIDI 01
018.017;000.252;48;000.320;MIDI 01
018.511;000.462;49;000.328;MIDI 01
018.488;000.546;65;000.516;MIDI 01
018.507;000.597;56;000.359;MIDI 01
018.526;000.727;44;000.078;MIDI 01
018.927;000.429;67;000.578;MIDI 01
018.974;000.583;51;000.375;MIDI 01
019.525;000.552;68;000.531;MIDI 01
019.547;000.544;53;000.352;MIDI 01
019.557;000.794;56;000.352;MIDI 01
020.052;000.326;65;000.414;MIDI 01
019.579;000.822;44;000.133;MIDI 01
020.091;000.648;49;000.258;MIDI 01
020.757;000.575;44;000.164;MIDI 01
020.732;001.355;56;000.273;MIDI 01
020.749;001.575;47;000.203;MIDI 01
021.784;000.574;44;000.234;MIDI 01
020.717;001.724;62;000.367;MIDI 01
022.288;000.245;65;000.328;MIDI 01
022.539;000.062;63;000.344;MIDI 01
022.929;000.261;56;000.156;MIDI 01
022.900;000.375;63;000.273;MIDI 01
022.913;000.365;48;000.195;MIDI 01
022.917;000.369;44;000.133;MIDI 01
024.168;000.564;51;000.227;MIDI 01
