Start;Duration;Pitch;Velocity;Instrument
001.045;000.163;56;000.195;MIDI 01
001.060;000.173;60;000.172;MIDI 01
001.092;000.145;51;000.156;MIDI 01
001.062;000.205;63;000.117;MIDI 01
001.516;000.070;60;000.211;MIDI 01
001.526;000.086;51;000.109;MIDI 01
001.495;000.155;56;000.203;MIDI 01
001.483;000.183;63;000.203;MIDI 01
001.853;000.071;60;000.219;MIDI 01
001.855;000.079;63;000.234;MIDI 01
001.860;000.076;56;000.289;MIDI 01
001.857;000.096;51;000.195;MIDI 01
002.168;000.080;60;000.297;MIDI 01
002.182;000.090;56;000.242;MIDI 01
002.180;000.094;51;000.227;MIDI 01
002.170;000.115;63;000.203;MIDI 01
002.453;000.085;60;000.344;MIDI 01
002.485;000.062;63;000.250;MIDI 01
002.490;000.074;56;000.312;MIDI 01
002.494;000.075;51;000.219;MIDI 01
002.719;000.077;60;000.398;MIDI 01
002.724;000.074;63;000.336;MIDI 01
002.736;000.071;56;000.359;MIDI 01
002.739;000.092;51;000.250;MIDI 01
002.989;000.088;60;000.406;MIDI 01
002.997;000.084;63;000.320;MIDI 01
002.995;000.093;56;000.289;MIDI 01
002.999;000.108;51;000.242;MIDI 01
003.254;000.076;60;000.453;MIDI 01
003.275;000.062;63;000.344;MIDI 01
003.286;000.067;56;000.383;MIDI 01
003.278;000.090;51;000.273;MIDI 01
003.504;000.090;60;000.453;MIDI 01
003.524;000.090;63;000.375;MIDI 01
003.553;000.072;56;000.352;MIDI 01
003.545;000.093;51;000.266;MIDI 01
003.816;000.059;51;000.289;MIDI 01
003.785;000.103;60;000.453;MIDI 01
003.806;000.095;63;000.344;MIDI 01
003.819;000.085;56;000.328;MIDI 01
004.093;000.075;63;000.289;MIDI 01
004.076;000.095;60;000.391;MIDI 01
004.108;000.070;56;000.273;MIDI 01
004.126;000.076;51;000.062;MIDI 01
004.454;000.064;51;000.156;MIDI 01
004.436;000.099;60;000.297;MIDI 01
004.886;000.245;39;000.359;MIDI 01
004.886;000.316;61;000.398;MIDI 01
005.353;000.176;61;000.305;MIDI 01
005.371;000.294;67;000.398;MIDI 01
005.722;000.046;63;000.250;MIDI 01
005.669;000.133;51;000.062;MIDI 01
005.440;000.371;58;000.242;MIDI 01
005.692;000.176;61;000.328;MIDI 01
005.656;000.227;72;000.500;MIDI 01
005.925;000.054;63;000.391;MIDI 01
005.949;000.069;51;000.234;MIDI 01
005.970;000.050;58;000.297;MIDI 01
005.914;000.192;73;000.500;MIDI 01
006.153;000.097;58;000.383;MIDI 01
006.197;000.056;51;000.258;MIDI 01
005.894;000.411;61;000.195;MIDI 01
006.157;000.205;65;000.508;MIDI 01
006.389;000.061;51;000.445;MIDI 01
006.391;000.134;67;000.531;MIDI 01
006.701;000.175;44;000.406;MIDI 01
007.055;000.071;66;000.352;MIDI 01
007.084;000.053;60;000.180;MIDI 01
007.068;000.076;63;000.328;MIDI 01
007.107;000.058;56;000.297;MIDI 01
007.102;000.076;51;000.211;MIDI 01
006.688;000.614;70;000.500;MIDI 01
007.301;000.080;60;000.305;MIDI 01
007.333;000.061;63;000.281;MIDI 01
007.323;000.078;56;000.352;MIDI 01
007.292;000.125;66;000.414;MIDI 01
007.545;000.065;63;000.398;MIDI 01
007.570;000.048;60;000.219;MIDI 01
007.564;000.056;56;000.320;MIDI 01
007.779;000.054;63;000.383;MIDI 01
007.782;000.069;66;000.430;MIDI 01
007.799;000.056;56;000.312;MIDI 01
007.801;000.056;60;000.164;MIDI 01
008.030;000.115;60;000.297;MIDI 01
008.028;000.181;66;000.414;MIDI 01
008.033;000.256;56;000.352;MIDI 01
008.190;000.174;60;000.203;MIDI 01
007.529;000.896;68;000.508;MIDI 01
