Start;Duration;Pitch;Velocity;Instrument
000.616;000.221;36;000.250;MIDI 01
000.836;000.064;55;000.320;MIDI 01
000.861;000.096;43;000.234;MIDI 01
001.024;000.041;52;000.344;MIDI 01
001.002;000.132;60;000.430;MIDI 01
001.133;000.106;67;000.469;MIDI 01
001.159;000.207;64;000.422;MIDI 01
001.299;000.117;60;000.375;MIDI 01
001.399;000.057;69;000.359;MIDI 01
001.436;000.050;57;000.438;MIDI 01
001.523;000.096;35;000.477;MIDI 01
001.642;000.050;55;000.492;MIDI 01
001.648;000.050;43;000.438;MIDI 01
001.799;000.045;53;000.398;MIDI 01
001.769;000.125;62;000.539;MIDI 01
001.908;000.160;65;000.422;MIDI 01
001.887;000.182;67;000.531;MIDI 01
002.006;000.123;62;000.500;MIDI 01
002.134;000.044;69;000.531;MIDI 01
002.142;000.074;57;000.492;MIDI 01
002.265;000.092;36;000.555;MIDI 01
002.391;000.042;55;000.414;MIDI 01
002.380;000.096;43;000.477;MIDI 01
002.511;000.051;52;000.414;MIDI 01
002.490;000.124;60;000.578;MIDI 01
002.612;000.107;67;000.594;MIDI 01
002.719;000.131;60;000.578;MIDI 01
002.631;000.223;64;000.477;MIDI 01
002.854;000.043;57;000.477;MIDI 01
002.850;000.061;69;000.484;MIDI 01
002.969;000.101;40;000.570;MIDI 01
003.097;000.034;59;000.539;MIDI 01
003.101;000.134;48;000.492;MIDI 01
003.212;000.047;55;000.477;MIDI 01
003.216;000.119;64;000.602;MIDI 01
003.339;000.070;67;000.539;MIDI 01
003.318;000.186;71;000.625;MIDI 01
003.442;000.130;64;000.617;MIDI 01
003.573;000.043;60;000.523;MIDI 01
003.557;000.075;72;000.602;MIDI 01
003.691;000.111;41;000.570;MIDI 01
003.836;000.042;64;000.562;MIDI 01
003.811;000.146;48;000.531;MIDI 01
003.961;000.050;57;000.477;MIDI 01
003.955;000.140;69;000.617;MIDI 01
004.069;000.105;76;000.656;MIDI 01
004.092;000.161;72;000.523;MIDI 01
004.242;000.114;69;000.539;MIDI 01
004.392;000.054;62;000.508;MIDI 01
004.355;000.103;74;000.578;MIDI 01
004.448;000.122;42;000.523;MIDI 01
004.604;000.050;64;000.555;MIDI 01
004.570;000.155;50;000.484;MIDI 01
004.717;000.064;60;000.445;MIDI 01
004.735;000.130;69;000.617;MIDI 01
004.866;000.090;76;000.602;MIDI 01
004.893;000.122;72;000.438;MIDI 01
005.009;000.078;69;000.500;MIDI 01
005.142;000.027;74;000.367;MIDI 01
005.164;000.105;62;000.438;MIDI 01
005.301;000.085;43;000.453;MIDI 01
005.444;000.058;64;000.414;MIDI 01
005.454;000.124;53;000.391;MIDI 01
005.631;000.030;59;000.398;MIDI 01
005.593;000.132;67;000.484;MIDI 01
005.729;000.122;76;000.570;MIDI 01
005.748;000.158;71;000.391;MIDI 01
005.891;000.138;67;000.453;MIDI 01
006.028;000.072;74;000.430;MIDI 01
006.067;000.101;62;000.430;MIDI 01
006.230;000.109;31;000.383;MIDI 01
006.398;000.058;43;000.367;MIDI 01
006.412;000.119;59;000.422;MIDI 01
006.645;000.039;53;000.289;MIDI 01
006.586;000.198;62;000.484;MIDI 01
006.743;000.120;71;000.492;MIDI 01
006.758;000.126;65;000.367;MIDI 01
006.889;000.158;65;000.125;MIDI 01
006.960;000.192;62;000.352;MIDI 01
007.210;000.059;57;000.359;MIDI 01
007.172;000.104;69;000.430;MIDI 01
007.519;000.236;36;000.320;MIDI 01
007.755;000.073;55;000.359;MIDI 01
007.953;000.058;52;000.375;MIDI 01
007.761;000.255;43;000.320;MIDI 01
007.924;000.153;60;000.438;MIDI 01
008.085;000.121;67;000.469;MIDI 01
008.122;000.228;64;000.242;MIDI 01
008.252;000.108;60;000.445;MIDI 01
008.404;000.071;57;000.445;MIDI 01
008.374;000.105;69;000.414;MIDI 01
008.504;000.104;35;000.484;MIDI 01
008.624;000.046;55;000.461;MIDI 01
008.635;000.049;43;000.430;MIDI 01
008.781;000.048;53;000.430;MIDI 01
008.751;000.110;62;000.547;MIDI 01
008.882;000.142;65;000.414;MIDI 01
008.861;000.191;67;000.539;MIDI 01
008.979;000.134;62;000.547;MIDI 01
009.103;000.044;69;000.578;MIDI 01
009.118;000.062;57;000.531;MIDI 01
009.213;000.103;36;000.555;MIDI 01
009.346;000.053;55;000.523;MIDI 01
009.333;000.090;43;000.477;MIDI 01
