Start;Duration;Pitch;Velocity;Instrument
000.493;000.084;39;000.320;MIDI 01
000.625;000.058;41;000.359;MIDI 01
000.759;000.064;43;000.344;MIDI 01
000.312;000.539;51;000.461;MIDI 01
000.889;000.046;44;000.297;MIDI 01
000.970;000.076;43;000.406;MIDI 01
001.115;000.051;41;000.422;MIDI 01
001.235;000.060;39;000.430;MIDI 01
000.870;000.483;48;000.461;MIDI 01
001.351;000.062;38;000.414;MIDI 01
001.370;000.078;46;000.438;MIDI 01
001.477;000.068;36;000.406;MIDI 01
001.602;000.051;44;000.391;MIDI 01
001.614;000.054;38;000.227;MIDI 01
001.677;000.055;34;000.352;MIDI 01
001.680;000.071;46;000.414;MIDI 01
001.795;000.045;39;000.438;MIDI 01
001.770;000.074;44;000.484;MIDI 01
001.935;000.089;38;000.398;MIDI 01
002.083;000.068;39;000.375;MIDI 01
002.214;000.058;40;000.430;MIDI 01
001.856;000.489;43;000.469;MIDI 01
002.349;000.047;41;000.391;MIDI 01
002.367;000.084;44;000.406;MIDI 01
002.492;000.048;43;000.430;MIDI 01
002.494;000.057;46;000.453;MIDI 01
002.611;000.055;48;000.492;MIDI 01
002.609;000.084;44;000.508;MIDI 01
002.724;000.068;46;000.445;MIDI 01
002.721;000.099;50;000.500;MIDI 01
002.847;000.074;51;000.516;MIDI 01
002.849;000.079;48;000.438;MIDI 01
002.961;000.057;53;000.531;MIDI 01
002.985;000.064;50;000.391;MIDI 01
003.092;000.087;51;000.461;MIDI 01
003.090;000.100;55;000.500;MIDI 01
003.210;000.091;57;000.500;MIDI 01
003.226;000.076;48;000.406;MIDI 01
003.364;000.052;50;000.430;MIDI 01
003.336;000.123;58;000.477;MIDI 01
003.471;000.062;51;000.461;MIDI 01
003.474;000.101;60;000.477;MIDI 01
003.602;000.033;53;000.406;MIDI 01
003.586;000.075;57;000.477;MIDI 01
003.708;000.046;53;000.500;MIDI 01
003.727;000.051;51;000.469;MIDI 01
003.837;000.065;50;000.469;MIDI 01
003.840;000.124;58;000.477;MIDI 01
003.991;000.050;48;000.383;MIDI 01
004.069;000.032;58;000.570;MIDI 01
004.075;000.033;70;000.602;MIDI 01
004.098;000.092;46;000.508;MIDI 01
004.272;000.044;44;000.328;MIDI 01
004.359;000.039;43;000.438;MIDI 01
004.485;000.067;51;000.539;MIDI 01
004.619;000.087;53;000.539;MIDI 01
004.342;000.369;75;000.695;MIDI 01
004.345;000.398;63;000.648;MIDI 01
004.743;000.120;55;000.531;MIDI 01
004.872;000.073;56;000.539;MIDI 01
004.986;000.080;55;000.531;MIDI 01
004.884;000.320;60;000.602;MIDI 01
005.127;000.090;53;000.492;MIDI 01
005.259;000.085;51;000.500;MIDI 01
004.882;000.511;72;000.641;MIDI 01
005.382;000.108;50;000.531;MIDI 01
005.384;000.120;70;000.625;MIDI 01
005.533;000.075;48;000.492;MIDI 01
005.622;000.032;68;000.492;MIDI 01
005.660;000.041;50;000.453;MIDI 01
005.681;000.059;70;000.523;MIDI 01
005.741;000.055;68;000.602;MIDI 01
005.756;000.076;46;000.492;MIDI 01
005.819;000.051;67;000.602;MIDI 01
005.879;000.054;51;000.516;MIDI 01
005.885;000.071;68;000.578;MIDI 01
006.020;000.102;50;000.477;MIDI 01
006.169;000.087;51;000.539;MIDI 01
006.285;000.076;52;000.516;MIDI 01
005.938;000.472;67;000.578;MIDI 01
006.397;000.099;53;000.500;MIDI 01
006.425;000.126;68;000.578;MIDI 01
006.523;000.105;55;000.516;MIDI 01
006.549;000.083;70;000.625;MIDI 01
006.662;000.123;72;000.625;MIDI 01
006.651;000.135;56;000.562;MIDI 01
006.776;000.090;58;000.539;MIDI 01
006.778;000.128;74;000.695;MIDI 01
006.904;000.094;75;000.664;MIDI 01
006.897;000.112;60;000.523;MIDI 01
007.018;000.073;77;000.633;MIDI 01
007.032;000.106;62;000.547;MIDI 01
007.131;000.126;79;000.656;MIDI 01
007.156;000.105;63;000.547;MIDI 01
007.257;000.034;80;000.602;MIDI 01
007.267;000.070;65;000.523;MIDI 01
007.391;000.087;67;000.555;MIDI 01
007.374;000.162;82;000.641;MIDI 01
007.510;000.028;68;000.398;MIDI 01
007.513;000.151;84;000.609;MIDI 01
007.618;000.076;65;000.422;MIDI 01
007.633;000.092;80;000.539;MIDI 01
007.435;000.304;58;000.461;MIDI 01
007.737;000.032;62;000.383;MIDI 01
007.750;000.082;77;000.484;MIDI 01
007.894;000.060;63;000.414;MIDI 01
007.929;000.040;51;000.453;MIDI 01
007.892;000.086;75;000.477;MIDI 01
008.391;000.026;70;000.430;MIDI 01
008.401;000.071;50;000.344;MIDI 01
008.520;000.073;58;000.344;MIDI 01
008.631;000.023;74;000.523;MIDI 01
008.658;000.045;62;000.258;MIDI 01
008.655;000.053;53;000.344;MIDI 01
008.765;000.110;58;000.367;MIDI 01
008.918;000.096;56;000.406;MIDI 01
009.044;000.080;58;000.422;MIDI 01
008.895;000.245;77;000.617;MIDI 01
008.905;000.264;65;000.523;MIDI 01
009.179;000.050;56;000.414;MIDI 01
009.276;000.074;58;000.430;MIDI 01
009.428;000.026;74;000.562;MIDI 01
009.438;000.030;62;000.406;MIDI 01
009.418;000.053;53;000.391;MIDI 01
009.558;000.062;58;000.336;MIDI 01
009.676;000.020;77;000.555;MIDI 01
009.690;000.033;65;000.383;MIDI 01
009.665;000.073;56;000.422;MIDI 01
009.767;000.089;58;000.438;MIDI 01
009.953;000.102;60;000.383;MIDI 01
010.107;000.060;58;000.422;MIDI 01
010.217;000.064;60;000.477;MIDI 01
010.341;000.071;58;000.430;MIDI 01
010.453;000.089;60;000.453;MIDI 01
009.940;000.655;68;000.547;MIDI 01
009.930;000.667;80;000.664;MIDI 01
010.582;000.047;58;000.422;MIDI 01
010.699;000.049;60;000.391;MIDI 01
010.724;000.030;79;000.516;MIDI 01
010.741;000.036;67;000.352;MIDI 01
010.775;000.126;58;000.375;MIDI 01
010.943;000.022;77;000.508;MIDI 01
010.949;000.025;65;000.461;MIDI 01
010.939;000.059;56;000.367;MIDI 01
011.058;000.074;58;000.438;MIDI 01
011.177;000.034;75;000.555;MIDI 01
011.185;000.028;63;000.461;MIDI 01
011.172;000.092;55;000.461;MIDI 01
011.295;000.102;58;000.469;MIDI 01
011.402;000.032;74;000.648;MIDI 01
011.405;000.035;62;000.555;MIDI 01
011.434;000.058;53;000.391;MIDI 01
011.545;000.088;58;000.500;MIDI 01
011.647;000.032;63;000.617;MIDI 01
011.650;000.032;75;000.633;MIDI 01
011.660;000.067;55;000.477;MIDI 01
011.785;000.066;58;000.461;MIDI 01
011.900;000.036;72;000.602;MIDI 01
011.904;000.034;60;000.555;MIDI 01
011.897;000.071;51;000.469;MIDI 01
011.991;000.095;58;000.484;MIDI 01
012.136;000.031;69;000.617;MIDI 01
012.145;000.101;48;000.492;MIDI 01
012.252;000.108;58;000.445;MIDI 01
012.376;000.036;70;000.609;MIDI 01
012.380;000.084;50;000.383;MIDI 01
012.499;000.108;58;000.438;MIDI 01
012.614;000.026;74;000.664;MIDI 01
012.611;000.030;62;000.609;MIDI 01
012.616;000.092;53;000.438;MIDI 01
012.754;000.118;58;000.477;MIDI 01
012.885;000.107;56;000.484;MIDI 01
013.012;000.093;58;000.523;MIDI 01
012.878;000.264;77;000.703;MIDI 01
012.881;000.287;65;000.664;MIDI 01
013.142;000.056;56;000.469;MIDI 01
013.232;000.061;58;000.469;MIDI 01
013.371;000.028;74;000.609;MIDI 01
013.374;000.027;62;000.492;MIDI 01
013.347;000.059;53;000.430;MIDI 01
013.455;000.075;58;000.508;MIDI 01
013.592;000.028;77;000.641;MIDI 01
013.590;000.033;65;000.578;MIDI 01
013.595;000.090;56;000.469;MIDI 01
013.701;000.070;58;000.477;MIDI 01
013.855;000.099;60;000.484;MIDI 01
014.009;000.060;58;000.438;MIDI 01
014.107;000.072;60;000.516;MIDI 01
014.224;000.080;58;000.477;MIDI 01
014.338;000.074;60;000.516;MIDI 01
013.852;000.567;80;000.664;MIDI 01
013.859;000.561;68;000.586;MIDI 01
014.465;000.059;58;000.461;MIDI 01
014.571;000.021;79;000.500;MIDI 01
014.582;000.032;67;000.383;MIDI 01
014.575;000.054;60;000.453;MIDI 01
014.667;000.097;58;000.391;MIDI 01
014.785;000.031;77;000.578;MIDI 01
014.791;000.034;65;000.539;MIDI 01
014.795;000.052;56;000.406;MIDI 01
014.901;000.062;58;000.438;MIDI 01
015.014;000.032;63;000.578;MIDI 01
015.016;000.032;75;000.570;MIDI 01
015.000;000.051;55;000.422;MIDI 01
015.082;000.065;58;000.523;MIDI 01
015.248;000.027;60;000.633;MIDI 01
015.246;000.033;72;000.703;MIDI 01
015.244;000.076;56;000.461;MIDI 01
015.251;000.085;46;000.477;MIDI 01
015.332;000.091;58;000.477;MIDI 01
015.484;000.032;74;000.703;MIDI 01
015.489;000.034;62;000.609;MIDI 01
015.482;000.073;46;000.508;MIDI 01
015.473;000.085;53;000.539;MIDI 01
015.565;000.117;58;000.508;MIDI 01
015.733;000.033;63;000.578;MIDI 01
015.735;000.033;75;000.602;MIDI 01
015.711;000.070;55;000.469;MIDI 01
015.739;000.111;51;000.422;MIDI 01
015.841;000.129;58;000.508;MIDI 01
015.966;000.089;55;000.422;MIDI 01
016.081;000.110;51;000.383;MIDI 01
016.212;000.026;70;000.469;MIDI 01
016.230;000.062;50;000.352;MIDI 01
016.342;000.075;58;000.406;MIDI 01
016.452;000.023;74;000.484;MIDI 01
016.462;000.038;62;000.344;MIDI 01
016.454;000.055;53;000.398;MIDI 01
016.568;000.101;58;000.438;MIDI 01
016.700;000.104;56;000.469;MIDI 01
016.827;000.091;58;000.492;MIDI 01
016.698;000.233;77;000.641;MIDI 01
016.704;000.276;65;000.547;MIDI 01
016.961;000.065;56;000.438;MIDI 01
017.055;000.059;58;000.469;MIDI 01
017.196;000.034;74;000.555;MIDI 01
017.205;000.034;62;000.383;MIDI 01
017.188;000.066;53;000.438;MIDI 01
017.322;000.056;58;000.445;MIDI 01
017.415;000.022;65;000.570;MIDI 01
017.410;000.031;77;000.664;MIDI 01
017.421;000.095;56;000.484;MIDI 01
017.541;000.078;58;000.430;MIDI 01
017.697;000.096;60;000.484;MIDI 01
017.844;000.067;58;000.430;MIDI 01
017.954;000.057;60;000.477;MIDI 01
018.077;000.082;58;000.445;MIDI 01
018.191;000.091;60;000.469;MIDI 01
017.672;000.611;80;000.727;MIDI 01
017.676;000.615;68;000.664;MIDI 01
018.323;000.058;58;000.461;MIDI 01
018.427;000.034;79;000.562;MIDI 01
018.438;000.025;67;000.477;MIDI 01
018.433;000.067;60;000.422;MIDI 01
018.531;000.102;58;000.391;MIDI 01
018.664;000.022;77;000.539;MIDI 01
018.673;000.024;65;000.469;MIDI 01
018.668;000.049;56;000.398;MIDI 01
018.789;000.055;58;000.398;MIDI 01
018.908;000.032;75;000.516;MIDI 01
018.906;000.036;63;000.492;MIDI 01
018.893;000.082;55;000.422;MIDI 01
019.010;000.103;58;000.430;MIDI 01
019.137;000.025;62;000.531;MIDI 01
019.140;000.029;74;000.578;MIDI 01
019.149;000.062;53;000.367;MIDI 01
019.273;000.071;58;000.398;MIDI 01
019.406;000.025;75;000.422;MIDI 01
019.400;000.038;63;000.445;MIDI 01
019.398;000.070;55;000.352;MIDI 01
019.500;000.069;58;000.375;MIDI 01
019.627;000.022;72;000.492;MIDI 01
019.635;000.030;60;000.406;MIDI 01
019.629;000.044;51;000.305;MIDI 01
019.714;000.060;58;000.438;MIDI 01
019.863;000.031;69;000.539;MIDI 01
019.857;000.056;48;000.469;MIDI 01
019.970;000.062;58;000.367;MIDI 01
020.092;000.031;70;000.625;MIDI 01
020.087;000.071;50;000.422;MIDI 01
020.176;000.119;58;000.438;MIDI 01
020.333;000.027;74;000.672;MIDI 01
020.336;000.032;62;000.602;MIDI 01
020.341;000.068;53;000.406;MIDI 01
020.442;000.147;58;000.492;MIDI 01
020.613;000.101;56;000.469;MIDI 01
020.602;000.214;77;000.695;MIDI 01
020.743;000.086;58;000.508;MIDI 01
020.600;000.256;65;000.641;MIDI 01
020.872;000.070;56;000.453;MIDI 01
020.978;000.061;58;000.461;MIDI 01
021.097;000.028;74;000.641;MIDI 01
021.083;000.050;53;000.484;MIDI 01
021.109;000.030;62;000.430;MIDI 01
021.207;000.074;58;000.477;MIDI 01
021.329;000.024;77;000.656;MIDI 01
021.327;000.032;65;000.625;MIDI 01
021.319;000.079;56;000.531;MIDI 01
021.420;000.080;58;000.516;MIDI 01
021.583;000.100;60;000.531;MIDI 01
021.722;000.053;58;000.461;MIDI 01
021.821;000.060;60;000.508;MIDI 01
021.942;000.077;58;000.500;MIDI 01
022.048;000.103;60;000.508;MIDI 01
021.567;000.606;80;000.742;MIDI 01
021.572;000.602;68;000.656;MIDI 01
022.181;000.049;58;000.438;MIDI 01
022.314;000.029;79;000.570;MIDI 01
022.325;000.023;67;000.500;MIDI 01
022.281;000.081;60;000.469;MIDI 01
022.387;000.107;58;000.414;MIDI 01
022.551;000.023;65;000.516;MIDI 01
022.529;000.052;56;000.391;MIDI 01
022.549;000.034;77;000.562;MIDI 01
022.635;000.067;58;000.438;MIDI 01
022.728;000.065;55;000.508;MIDI 01
022.772;000.022;75;000.547;MIDI 01
022.774;000.022;63;000.547;MIDI 01
022.832;000.054;58;000.484;MIDI 01
022.990;000.026;60;000.648;MIDI 01
022.989;000.029;72;000.672;MIDI 01
022.972;000.094;46;000.531;MIDI 01
022.969;000.102;56;000.508;MIDI 01
023.079;000.065;58;000.547;MIDI 01
023.221;000.033;74;000.680;MIDI 01
023.227;000.036;62;000.578;MIDI 01
023.215;000.068;53;000.469;MIDI 01
023.217;000.089;46;000.484;MIDI 01
023.289;000.099;58;000.531;MIDI 01
023.468;000.031;63;000.625;MIDI 01
023.470;000.031;75;000.625;MIDI 01
023.472;000.052;55;000.531;MIDI 01
023.477;000.060;51;000.516;MIDI 01
023.741;000.243;58;000.719;MIDI 01
024.062;000.059;51;000.703;MIDI 01
024.056;000.151;55;000.695;MIDI 01
024.058;000.165;63;000.719;MIDI 01
024.060;000.193;58;000.641;MIDI 01
024.076;000.491;39;000.625;MIDI 01
024.596;000.065;44;000.750;MIDI 01
024.604;000.070;32;000.680;MIDI 01
024.598;000.096;51;000.688;MIDI 01
024.595;000.286;60;000.695;MIDI 01
024.600;000.415;56;000.641;MIDI 01
025.073;000.036;50;000.602;MIDI 01
025.075;000.036;46;000.680;MIDI 01
025.071;000.043;58;000.594;MIDI 01
025.079;000.049;34;000.641;MIDI 01
025.104;000.037;53;000.336;MIDI 01
025.325;000.049;56;000.500;MIDI 01
025.342;000.039;38;000.531;MIDI 01
025.356;000.034;46;000.422;MIDI 01
025.333;000.060;53;000.453;MIDI 01
025.587;000.035;51;000.453;MIDI 01
025.581;000.048;46;000.234;MIDI 01
025.571;000.060;55;000.523;MIDI 01
025.593;000.041;39;000.508;MIDI 01
025.841;000.021;75;000.508;MIDI 01
025.832;000.033;84;000.602;MIDI 01
