Start;Duration;Pitch;Velocity;Instrument
000.448;000.173;77;000.375;MIDI 01
000.284;000.451;69;000.312;MIDI 01
000.588;000.150;76;000.414;MIDI 01
000.760;000.089;74;000.406;MIDI 01
000.735;000.161;50;000.273;MIDI 01
000.896;000.055;57;000.375;MIDI 01
001.182;000.051;65;000.414;MIDI 01
001.043;000.293;62;000.320;MIDI 01
001.209;000.265;69;000.438;MIDI 01
001.346;000.169;77;000.461;MIDI 01
001.471;000.141;76;000.531;MIDI 01
001.620;000.107;74;000.492;MIDI 01
001.635;000.106;50;000.320;MIDI 01
001.753;000.069;57;000.422;MIDI 01
002.024;000.039;65;000.398;MIDI 01
001.897;000.218;62;000.422;MIDI 01
002.023;000.271;69;000.484;MIDI 01
002.168;000.193;77;000.500;MIDI 01
002.294;000.132;76;000.523;MIDI 01
002.436;000.097;50;000.375;MIDI 01
002.439;000.121;74;000.531;MIDI 01
002.547;000.071;57;000.445;MIDI 01
002.695;000.145;62;000.406;MIDI 01
002.815;000.037;65;000.406;MIDI 01
002.834;000.279;69;000.500;MIDI 01
002.978;000.189;77;000.523;MIDI 01
003.096;000.165;74;000.492;MIDI 01
003.258;000.061;45;000.367;MIDI 01
003.272;000.120;76;000.469;MIDI 01
003.410;000.213;57;000.422;MIDI 01
003.547;000.103;61;000.453;MIDI 01
003.697;000.046;64;000.242;MIDI 01
003.654;000.353;57;000.164;MIDI 01
003.816;000.219;79;000.461;MIDI 01
003.690;000.402;69;000.469;MIDI 01
003.933;000.189;77;000.461;MIDI 01
004.111;000.066;45;000.391;MIDI 01
004.104;000.094;76;000.461;MIDI 01
004.253;000.194;57;000.445;MIDI 01
004.382;000.116;61;000.492;MIDI 01
004.502;000.035;64;000.469;MIDI 01
004.486;000.317;57;000.227;MIDI 01
004.634;000.192;79;000.500;MIDI 01
004.497;000.408;69;000.477;MIDI 01
004.754;000.188;77;000.523;MIDI 01
004.912;000.069;45;000.469;MIDI 01
004.905;000.131;76;000.523;MIDI 01
005.190;000.106;61;000.508;MIDI 01
005.302;000.034;64;000.492;MIDI 01
005.053;000.562;57;000.445;MIDI 01
005.420;000.219;79;000.555;MIDI 01
005.539;000.197;77;000.531;MIDI 01
005.284;000.473;69;000.523;MIDI 01
005.709;000.070;45;000.500;MIDI 01
005.692;000.138;76;000.508;MIDI 01
005.978;000.089;61;000.516;MIDI 01
005.842;000.265;57;000.484;MIDI 01
006.072;000.035;64;000.492;MIDI 01
006.101;000.208;69;000.547;MIDI 01
006.234;000.168;79;000.555;MIDI 01
006.357;000.196;76;000.547;MIDI 01
006.519;000.103;77;000.523;MIDI 01
006.517;000.126;50;000.391;MIDI 01
006.654;000.066;57;000.375;MIDI 01
006.784;000.149;62;000.453;MIDI 01
006.936;000.036;65;000.312;MIDI 01
007.061;000.090;81;000.461;MIDI 01
006.939;000.244;74;000.477;MIDI 01
007.181;000.200;86;000.477;MIDI 01
007.356;000.136;82;000.430;MIDI 01
007.640;000.076;67;000.445;MIDI 01
007.524;000.251;62;000.383;MIDI 01
007.371;000.417;55;000.328;MIDI 01
007.760;000.141;70;000.453;MIDI 01
007.880;000.248;74;000.500;MIDI 01
008.006;000.183;82;000.523;MIDI 01
008.141;000.127;79;000.516;MIDI 01
008.432;000.089;63;000.523;MIDI 01
008.156;000.371;51;000.414;MIDI 01
008.305;000.260;58;000.438;MIDI 01
008.556;000.204;67;000.492;MIDI 01
008.671;000.164;70;000.508;MIDI 01
008.796;000.190;79;000.570;MIDI 01
008.954;000.189;76;000.508;MIDI 01
008.956;000.402;49;000.391;MIDI 01
009.252;000.229;61;000.391;MIDI 01
009.375;000.123;64;000.398;MIDI 01
009.133;000.386;57;000.312;MIDI 01
009.497;000.253;69;000.398;MIDI 01
009.637;000.135;76;000.461;MIDI 01
