Start;Duration;Pitch;Velocity;Instrument
000.436;000.197;43;000.172;MIDI 01
000.642;000.051;50;000.211;MIDI 01
000.733;000.067;55;000.344;MIDI 01
000.873;000.044;57;000.367;MIDI 01
000.971;000.049;59;000.344;MIDI 01
001.036;000.069;57;000.453;MIDI 01
001.157;000.039;55;000.375;MIDI 01
001.240;000.052;64;000.391;MIDI 01
001.319;000.051;62;000.398;MIDI 01
001.384;000.058;60;000.484;MIDI 01
001.488;000.045;59;000.445;MIDI 01
001.578;000.044;57;000.453;MIDI 01
001.660;000.055;55;000.430;MIDI 01
001.749;000.049;57;000.414;MIDI 01
001.836;000.037;59;000.430;MIDI 01
001.964;000.068;50;000.359;MIDI 01
002.087;000.069;43;000.414;MIDI 01
002.175;000.055;50;000.422;MIDI 01
002.298;000.048;55;000.398;MIDI 01
002.399;000.052;57;000.461;MIDI 01
002.495;000.048;59;000.445;MIDI 01
002.560;000.054;57;000.469;MIDI 01
002.640;000.037;55;000.453;MIDI 01
002.740;000.050;64;000.453;MIDI 01
002.812;000.060;62;000.461;MIDI 01
002.897;000.065;60;000.469;MIDI 01
003.015;000.036;59;000.398;MIDI 01
003.100;000.039;57;000.414;MIDI 01
003.180;000.050;55;000.422;MIDI 01
003.288;000.040;57;000.328;MIDI 01
003.372;000.039;59;000.430;MIDI 01
003.515;000.108;50;000.320;MIDI 01
003.696;000.072;43;000.336;MIDI 01
003.816;000.046;50;000.398;MIDI 01
003.925;000.050;55;000.430;MIDI 01
004.045;000.045;57;000.469;MIDI 01
004.143;000.046;59;000.461;MIDI 01
003.651;000.585;62;000.586;MIDI 01
004.207;000.062;57;000.477;MIDI 01
004.305;000.042;55;000.477;MIDI 01
004.408;000.049;64;000.469;MIDI 01
004.479;000.096;62;000.461;MIDI 01
004.594;000.084;60;000.469;MIDI 01
004.717;000.050;59;000.430;MIDI 01
004.518;000.284;67;000.500;MIDI 01
004.812;000.044;57;000.414;MIDI 01
004.498;000.373;71;000.625;MIDI 01
004.905;000.054;55;000.430;MIDI 01
004.991;000.049;57;000.438;MIDI 01
005.084;000.051;59;000.461;MIDI 01
005.225;000.082;50;000.422;MIDI 01
005.249;000.062;72;000.391;MIDI 01
005.227;000.126;76;000.578;MIDI 01
005.353;000.059;43;000.445;MIDI 01
