Start;Duration;Pitch;Velocity;Instrument
001.706;000.037;57;000.422;MIDI 01
001.831;000.054;59;000.500;MIDI 01
001.969;000.046;61;000.539;MIDI 01
002.109;000.040;59;000.508;MIDI 01
002.249;000.048;57;000.531;MIDI 01
002.379;000.049;61;000.570;MIDI 01
002.543;000.055;59;000.547;MIDI 01
002.681;000.073;62;000.547;MIDI 01
002.862;000.408;61;000.578;MIDI 01
003.340;000.085;64;000.492;MIDI 01
003.513;000.518;62;000.625;MIDI 01
004.013;000.043;66;000.547;MIDI 01
004.159;000.051;64;000.586;MIDI 01
004.300;000.034;62;000.570;MIDI 01
004.448;000.043;64;000.539;MIDI 01
004.584;000.035;59;000.602;MIDI 01
004.741;000.045;61;000.594;MIDI 01
004.884;000.042;62;000.523;MIDI 01
005.042;000.184;61;000.484;MIDI 01
005.348;000.057;64;000.305;MIDI 01
005.357;000.119;57;000.352;MIDI 01
005.487;000.046;66;000.461;MIDI 01
005.642;000.044;68;000.461;MIDI 01
005.651;000.133;59;000.352;MIDI 01
005.789;000.032;66;000.484;MIDI 01
005.939;000.037;64;000.438;MIDI 01
006.076;000.047;68;000.477;MIDI 01
005.956;000.171;61;000.328;MIDI 01
006.225;000.046;66;000.469;MIDI 01
006.257;000.140;62;000.336;MIDI 01
006.372;000.040;69;000.523;MIDI 01
006.553;000.047;59;000.359;MIDI 01
006.681;000.036;64;000.422;MIDI 01
006.525;000.317;68;000.516;MIDI 01
006.838;000.168;61;000.461;MIDI 01
006.980;000.039;71;000.531;MIDI 01
007.142;000.043;66;000.406;MIDI 01
007.279;000.046;61;000.453;MIDI 01
007.134;000.316;69;000.586;MIDI 01
007.432;000.180;63;000.500;MIDI 01
007.583;000.051;73;000.547;MIDI 01
007.727;000.046;71;000.578;MIDI 01
007.894;000.040;69;000.570;MIDI 01
008.028;000.066;71;000.594;MIDI 01
007.751;000.442;64;000.508;MIDI 01
008.173;000.043;66;000.570;MIDI 01
008.323;000.054;68;000.562;MIDI 01
008.339;000.082;63;000.461;MIDI 01
008.472;000.034;69;000.555;MIDI 01
008.632;000.069;68;000.539;MIDI 01
008.790;000.040;71;000.570;MIDI 01
008.635;000.319;64;000.500;MIDI 01
008.934;000.042;69;000.586;MIDI 01
009.077;000.042;68;000.555;MIDI 01
009.100;000.059;59;000.352;MIDI 01
009.229;000.042;69;000.539;MIDI 01
009.231;000.054;61;000.477;MIDI 01
009.379;000.034;64;000.461;MIDI 01
009.519;000.049;66;000.508;MIDI 01
009.529;000.049;57;000.375;MIDI 01
009.672;000.047;67;000.469;MIDI 01
009.814;000.061;66;000.508;MIDI 01
009.984;000.031;69;000.469;MIDI 01
009.816;000.332;62;000.406;MIDI 01
010.113;000.053;68;000.492;MIDI 01
010.252;000.046;66;000.508;MIDI 01
010.261;000.052;57;000.406;MIDI 01
010.426;000.029;59;000.445;MIDI 01
010.424;000.033;68;000.430;MIDI 01
010.552;000.033;63;000.453;MIDI 01
010.702;000.038;64;000.422;MIDI 01
010.729;000.057;56;000.359;MIDI 01
010.850;000.040;66;000.445;MIDI 01
011.030;000.058;61;000.281;MIDI 01
011.164;000.036;62;000.406;MIDI 01
011.289;000.039;61;000.430;MIDI 01
011.312;000.046;69;000.500;MIDI 01
011.445;000.022;59;000.438;MIDI 01
011.453;000.044;71;000.508;MIDI 01
010.999;000.501;64;000.383;MIDI 01
011.607;000.062;73;000.484;MIDI 01
011.753;000.044;71;000.492;MIDI 01
011.605;000.300;57;000.422;MIDI 01
011.891;000.050;69;000.492;MIDI 01
011.894;000.052;66;000.461;MIDI 01
012.041;000.047;73;000.500;MIDI 01
012.046;000.049;57;000.414;MIDI 01
012.190;000.065;71;000.406;MIDI 01
012.348;000.053;74;000.523;MIDI 01
012.186;000.232;68;000.484;MIDI 01
012.192;000.331;64;000.461;MIDI 01
012.648;000.051;68;000.500;MIDI 01
012.683;000.032;52;000.391;MIDI 01
012.503;000.302;73;000.586;MIDI 01
012.970;000.052;76;000.578;MIDI 01
012.822;000.230;69;000.453;MIDI 01
012.824;000.409;54;000.453;MIDI 01
013.285;000.033;66;000.477;MIDI 01
013.268;000.079;69;000.562;MIDI 01
013.131;000.280;74;000.625;MIDI 01
013.604;000.047;78;000.570;MIDI 01
013.456;000.341;71;000.500;MIDI 01
013.750;000.072;76;000.625;MIDI 01
013.894;000.046;74;000.641;MIDI 01
013.426;000.674;68;000.516;MIDI 01
014.042;000.067;76;000.641;MIDI 01
014.184;000.030;71;000.594;MIDI 01
014.331;000.036;73;000.570;MIDI 01
014.341;000.058;68;000.383;MIDI 01
014.340;000.062;64;000.383;MIDI 01
014.468;000.029;74;000.609;MIDI 01
014.625;000.054;73;000.562;MIDI 01
014.632;000.059;69;000.469;MIDI 01
014.641;000.123;57;000.398;MIDI 01
014.777;000.037;74;000.602;MIDI 01
014.921;000.059;76;000.664;MIDI 01
014.930;000.127;68;000.453;MIDI 01
014.925;000.163;59;000.445;MIDI 01
015.064;000.058;78;000.625;MIDI 01
015.231;000.050;69;000.414;MIDI 01
015.218;000.069;76;000.672;MIDI 01
015.223;000.189;61;000.484;MIDI 01
015.369;000.046;81;000.594;MIDI 01
015.518;000.045;80;000.570;MIDI 01
015.540;000.027;71;000.438;MIDI 01
015.535;000.146;63;000.414;MIDI 01
015.675;000.029;71;000.398;MIDI 01
015.667;000.040;78;000.516;MIDI 01
015.830;000.061;80;000.523;MIDI 01
015.832;000.111;64;000.453;MIDI 01
015.961;000.058;78;000.539;MIDI 01
015.821;000.244;71;000.477;MIDI 01
016.129;000.045;52;000.453;MIDI 01
016.124;000.059;76;000.469;MIDI 01
016.273;000.044;54;000.469;MIDI 01
016.276;000.047;75;000.523;MIDI 01
016.427;000.033;56;000.492;MIDI 01
016.573;000.033;54;000.461;MIDI 01
016.574;000.036;69;000.445;MIDI 01
016.714;000.033;52;000.484;MIDI 01
016.721;000.035;68;000.484;MIDI 01
016.856;000.032;56;000.523;MIDI 01
016.853;000.045;71;000.508;MIDI 01
016.999;000.032;54;000.516;MIDI 01
017.003;000.051;69;000.469;MIDI 01
017.134;000.034;57;000.484;MIDI 01
017.167;000.023;66;000.406;MIDI 01
016.432;000.905;76;000.500;MIDI 01
017.317;000.158;71;000.438;MIDI 01
017.451;000.052;75;000.477;MIDI 01
017.292;000.371;56;000.516;MIDI 01
017.757;000.051;59;000.500;MIDI 01
017.755;000.055;68;000.469;MIDI 01
017.611;000.295;76;000.516;MIDI 01
017.911;000.074;73;000.562;MIDI 01
018.064;000.080;75;000.531;MIDI 01
017.906;000.386;57;000.594;MIDI 01
018.376;000.032;61;000.539;MIDI 01
018.217;000.216;76;000.633;MIDI 01
018.519;000.034;59;000.508;MIDI 01
018.654;000.033;57;000.523;MIDI 01
018.656;000.061;73;000.547;MIDI 01
018.828;000.041;59;000.477;MIDI 01
018.954;000.054;54;000.547;MIDI 01
018.517;000.577;66;000.547;MIDI 01
019.105;000.044;56;000.609;MIDI 01
019.249;000.035;57;000.586;MIDI 01
019.250;000.056;66;000.539;MIDI 01
018.808;000.510;74;000.539;MIDI 01
019.394;000.058;56;000.578;MIDI 01
019.546;000.054;59;000.562;MIDI 01
019.691;000.048;57;000.602;MIDI 01
019.847;000.046;56;000.570;MIDI 01
019.851;000.049;72;000.508;MIDI 01
020.012;000.038;57;000.422;MIDI 01
019.396;000.780;64;000.531;MIDI 01
020.143;000.046;52;000.523;MIDI 01
020.298;000.041;54;000.570;MIDI 01
020.448;000.029;56;000.523;MIDI 01
020.443;000.044;64;000.508;MIDI 01
020.609;000.035;54;000.453;MIDI 01
020.006;000.741;73;000.508;MIDI 01
020.738;000.036;57;000.523;MIDI 01
020.892;000.033;56;000.539;MIDI 01
021.044;000.024;54;000.453;MIDI 01
021.040;000.053;70;000.469;MIDI 01
021.201;000.043;56;000.484;MIDI 01
021.341;000.049;51;000.492;MIDI 01
020.601;000.826;63;000.453;MIDI 01
021.484;000.054;53;000.500;MIDI 01
021.192;000.406;71;000.461;MIDI 01
021.617;000.048;62;000.453;MIDI 01
021.644;000.034;54;000.398;MIDI 01
021.792;000.067;53;000.336;MIDI 01
021.953;000.094;65;000.344;MIDI 01
021.929;000.128;49;000.320;MIDI 01
022.097;000.046;51;000.289;MIDI 01
022.099;000.118;66;000.375;MIDI 01
022.244;000.118;68;000.406;MIDI 01
022.221;000.157;53;000.352;MIDI 01
021.779;000.697;61;000.391;MIDI 01
022.399;000.151;69;000.414;MIDI 01
022.403;000.239;54;000.336;MIDI 01
022.538;000.130;68;000.461;MIDI 01
022.717;000.083;66;000.414;MIDI 01
022.719;000.103;63;000.414;MIDI 01
022.845;000.042;54;000.336;MIDI 01
022.871;000.074;69;000.391;MIDI 01
023.006;000.106;68;000.398;MIDI 01
023.012;000.256;65;000.391;MIDI 01
023.181;000.096;71;000.383;MIDI 01
023.015;000.340;61;000.414;MIDI 01
023.486;000.025;65;000.406;MIDI 01
023.476;000.056;49;000.438;MIDI 01
023.346;000.232;69;000.477;MIDI 01
023.795;000.094;73;000.508;MIDI 01
023.657;000.307;66;000.469;MIDI 01
023.661;000.377;50;000.328;MIDI 01
024.109;000.044;51;000.406;MIDI 01
024.114;000.076;66;000.469;MIDI 01
023.949;000.272;71;000.539;MIDI 01
024.432;000.093;74;000.477;MIDI 01
024.281;000.347;52;000.469;MIDI 01
024.289;000.372;68;000.398;MIDI 01
024.585;000.136;73;000.539;MIDI 01
024.740;000.045;56;000.414;MIDI 01
024.733;000.057;71;000.516;MIDI 01
024.870;000.034;53;000.453;MIDI 01
024.875;000.131;73;000.531;MIDI 01
025.023;000.080;68;000.492;MIDI 01
025.188;000.137;69;000.492;MIDI 01
025.329;000.036;71;000.477;MIDI 01
025.180;000.508;49;000.531;MIDI 01
025.659;000.169;68;000.516;MIDI 01
025.485;000.400;54;000.516;MIDI 01
025.815;000.079;66;000.570;MIDI 01
025.945;000.041;56;000.562;MIDI 01
025.950;000.083;65;000.516;MIDI 01
026.113;000.044;57;000.578;MIDI 01
026.098;000.066;66;000.516;MIDI 01
026.238;000.047;61;000.547;MIDI 01
026.420;000.033;54;000.570;MIDI 01
026.409;000.074;63;000.547;MIDI 01
025.505;001.042;69;000.477;MIDI 01
026.547;000.056;64;000.539;MIDI 01
026.873;000.093;73;000.500;MIDI 01
027.036;000.069;71;000.539;MIDI 01
026.716;000.408;47;000.617;MIDI 01
027.186;000.054;49;000.555;MIDI 01
027.184;000.058;69;000.570;MIDI 01
027.331;000.039;51;000.641;MIDI 01
027.340;000.070;71;000.531;MIDI 01
027.482;000.061;66;000.516;MIDI 01
026.729;000.845;63;000.453;MIDI 01
027.643;000.041;47;000.570;MIDI 01
027.645;000.046;68;000.461;MIDI 01
027.776;000.042;69;000.484;MIDI 01
028.094;000.161;56;000.461;MIDI 01
027.927;000.358;52;000.422;MIDI 01
028.245;000.175;61;000.484;MIDI 01
028.387;000.148;63;000.484;MIDI 01
028.379;000.160;51;000.375;MIDI 01
028.541;000.141;64;000.453;MIDI 01
028.557;000.243;49;000.406;MIDI 01
028.693;000.114;63;000.539;MIDI 01
028.848;000.076;61;000.570;MIDI 01
028.979;000.054;61;000.398;MIDI 01
028.986;000.066;64;000.570;MIDI 01
029.149;000.033;60;000.406;MIDI 01
029.140;000.058;63;000.547;MIDI 01
027.962;001.299;68;000.398;MIDI 01
029.272;000.059;66;000.555;MIDI 01
029.284;000.050;56;000.453;MIDI 01
029.464;000.051;61;000.492;MIDI 01
029.589;000.041;59;000.438;MIDI 01
029.564;000.109;68;000.508;MIDI 01
029.423;000.289;64;000.570;MIDI 01
029.740;000.062;57;000.438;MIDI 01
029.716;000.199;73;000.578;MIDI 01
029.878;000.037;56;000.500;MIDI 01
029.872;000.111;68;000.555;MIDI 01
030.029;000.035;57;000.523;MIDI 01
030.007;000.175;66;000.594;MIDI 01
030.150;000.042;54;000.523;MIDI 01
030.161;000.199;75;000.539;MIDI 01
030.491;000.081;69;000.523;MIDI 01
030.330;000.246;72;000.500;MIDI 01
030.322;000.328;56;000.539;MIDI 01
030.639;000.140;68;000.570;MIDI 01
030.777;000.039;51;000.547;MIDI 01
030.790;000.064;66;000.594;MIDI 01
030.948;000.064;48;000.500;MIDI 01
030.933;000.147;68;000.562;MIDI 01
031.075;000.052;63;000.570;MIDI 01
031.230;000.031;44;000.594;MIDI 01
031.233;000.092;64;000.617;MIDI 01
031.381;000.091;66;000.562;MIDI 01
030.933;000.543;75;000.609;MIDI 01
031.540;000.189;64;000.570;MIDI 01
031.697;000.090;72;000.547;MIDI 01
031.844;000.081;73;000.570;MIDI 01
031.996;000.037;75;000.547;MIDI 01
031.994;000.078;56;000.586;MIDI 01
032.144;000.066;73;000.570;MIDI 01
032.152;000.084;58;000.641;MIDI 01
032.288;000.074;78;000.594;MIDI 01
032.434;000.066;76;000.664;MIDI 01
032.439;000.091;60;000.586;MIDI 01
032.582;000.061;75;000.656;MIDI 01
031.542;001.126;49;000.633;MIDI 01
032.755;000.045;61;000.516;MIDI 01
032.895;000.040;63;000.594;MIDI 01
033.049;000.043;61;000.641;MIDI 01
033.181;000.048;60;000.641;MIDI 01
033.348;000.036;61;000.625;MIDI 01
033.506;000.051;56;000.625;MIDI 01
033.659;000.043;58;000.641;MIDI 01
033.804;000.038;59;000.562;MIDI 01
032.729;001.389;76;000.641;MIDI 01
034.170;000.058;79;000.359;MIDI 01
034.028;000.286;58;000.336;MIDI 01
034.311;000.051;78;000.453;MIDI 01
034.447;000.040;76;000.492;MIDI 01
034.469;000.040;61;000.367;MIDI 01
034.602;000.042;58;000.398;MIDI 01
034.608;000.045;78;000.492;MIDI 01
034.753;000.038;73;000.477;MIDI 01
034.901;000.042;54;000.398;MIDI 01
034.899;000.046;74;000.477;MIDI 01
035.027;000.026;76;000.500;MIDI 01
035.367;000.097;73;000.531;MIDI 01
035.196;000.286;59;000.352;MIDI 01
035.525;000.043;71;000.555;MIDI 01
035.667;000.035;54;000.477;MIDI 01
035.660;000.045;70;000.602;MIDI 01
035.219;000.579;74;000.477;MIDI 01
035.805;000.062;71;000.578;MIDI 01
035.822;000.048;50;000.461;MIDI 01
035.948;000.041;66;000.555;MIDI 01
036.118;000.029;47;000.500;MIDI 01
036.114;000.045;68;000.547;MIDI 01
036.245;000.049;69;000.586;MIDI 01
035.802;000.498;74;000.125;MIDI 01
036.591;000.035;78;000.336;MIDI 01
036.419;000.341;52;000.422;MIDI 01
036.721;000.039;76;000.477;MIDI 01
036.422;000.382;68;000.430;MIDI 01
036.862;000.043;47;000.445;MIDI 01
036.865;000.048;74;000.516;MIDI 01
037.026;000.034;44;000.477;MIDI 01
037.029;000.033;76;000.523;MIDI 01
037.176;000.045;71;000.484;MIDI 01
037.341;000.029;40;000.398;MIDI 01
037.339;000.077;73;000.477;MIDI 01
037.474;000.049;74;000.516;MIDI 01
037.642;000.046;73;000.500;MIDI 01
037.652;000.044;69;000.320;MIDI 01
037.636;000.135;33;000.555;MIDI 01
037.794;000.049;74;000.477;MIDI 01
037.791;000.054;40;000.531;MIDI 01
037.941;000.062;45;000.477;MIDI 01
037.947;000.058;73;000.500;MIDI 01
038.081;000.049;47;000.594;MIDI 01
038.076;000.058;71;000.492;MIDI 01
038.244;000.044;49;000.609;MIDI 01
038.246;000.042;69;000.469;MIDI 01
038.391;000.044;47;000.625;MIDI 01
038.393;000.059;68;000.461;MIDI 01
038.542;000.049;45;000.625;MIDI 01
038.539;000.054;66;000.523;MIDI 01
038.683;000.043;49;000.609;MIDI 01
038.680;000.048;64;000.500;MIDI 01
038.834;000.041;47;000.609;MIDI 01
038.852;000.060;62;000.477;MIDI 01
038.983;000.034;50;000.555;MIDI 01
038.993;000.059;66;000.438;MIDI 01
039.150;000.080;68;000.461;MIDI 01
039.300;000.064;71;000.469;MIDI 01
039.473;000.052;64;000.453;MIDI 01
039.146;000.383;49;000.633;MIDI 01
039.589;000.073;52;000.555;MIDI 01
039.615;000.049;68;000.516;MIDI 01
039.776;000.071;70;000.531;MIDI 01
039.921;000.070;73;000.555;MIDI 01
039.756;000.411;50;000.625;MIDI 01
040.218;000.048;54;000.578;MIDI 01
040.369;000.049;52;000.609;MIDI 01
040.506;000.047;51;000.586;MIDI 01
040.071;000.511;71;000.586;MIDI 01
040.502;000.086;66;000.578;MIDI 01
040.669;000.061;52;000.531;MIDI 01
040.817;000.073;47;000.594;MIDI 01
040.970;000.060;49;000.656;MIDI 01
041.114;000.044;50;000.609;MIDI 01
041.118;000.062;71;000.547;MIDI 01
