Start;Duration;Pitch;Velocity;Instrument
001.301;000.348;58;000.109;MIDI 01
001.255;000.418;70;000.305;MIDI 01
001.312;000.387;67;000.164;MIDI 01
002.049;000.220;58;000.266;MIDI 01
002.058;000.255;67;000.273;MIDI 01
002.021;000.717;70;000.359;MIDI 01
003.005;000.189;46;000.273;MIDI 01
003.183;000.136;48;000.367;MIDI 01
003.349;000.154;50;000.367;MIDI 01
003.514;000.149;51;000.438;MIDI 01
003.678;000.112;53;000.383;MIDI 01
002.803;001.095;63;000.195;MIDI 01
003.841;000.144;55;000.352;MIDI 01
002.817;001.180;58;000.086;MIDI 01
002.770;001.333;67;000.336;MIDI 01
004.014;000.239;51;000.336;MIDI 01
004.258;000.246;56;000.250;MIDI 01
004.261;000.562;65;000.289;MIDI 01
004.247;000.592;62;000.312;MIDI 01
004.269;000.618;58;000.172;MIDI 01
005.116;000.270;58;000.266;MIDI 01
005.114;000.309;62;000.336;MIDI 01
005.107;000.366;65;000.398;MIDI 01
005.906;000.135;56;000.289;MIDI 01
006.075;000.171;55;000.352;MIDI 01
006.257;000.158;53;000.430;MIDI 01
006.429;000.156;51;000.469;MIDI 01
006.604;000.154;50;000.422;MIDI 01
006.774;000.154;48;000.422;MIDI 01
005.926;001.210;68;000.320;MIDI 01
006.967;000.177;46;000.352;MIDI 01
005.928;001.241;58;000.195;MIDI 01
005.916;001.321;70;000.391;MIDI 01
005.935;001.304;65;000.289;MIDI 01
007.162;000.245;50;000.289;MIDI 01
007.449;000.234;51;000.234;MIDI 01
007.425;000.682;70;000.320;MIDI 01
007.459;000.660;67;000.266;MIDI 01
007.471;000.660;58;000.195;MIDI 01
008.308;000.289;67;000.406;MIDI 01
008.298;000.307;58;000.297;MIDI 01
008.296;000.886;70;000.406;MIDI 01
009.329;000.215;46;000.266;MIDI 01
009.526;000.147;48;000.383;MIDI 01
009.701;000.167;50;000.391;MIDI 01
009.878;000.150;51;000.414;MIDI 01
009.116;000.931;63;000.258;MIDI 01
010.044;000.153;53;000.453;MIDI 01
009.118;001.177;58;000.250;MIDI 01
010.233;000.163;55;000.453;MIDI 01
009.114;001.322;67;000.344;MIDI 01
010.393;000.177;51;000.453;MIDI 01
010.602;000.113;56;000.367;MIDI 01
010.624;000.174;58;000.273;MIDI 01
010.618;000.188;62;000.281;MIDI 01
010.606;000.205;65;000.297;MIDI 01
010.803;000.090;53;000.414;MIDI 01
010.994;000.060;50;000.320;MIDI 01
011.188;000.066;46;000.352;MIDI 01
011.374;000.051;44;000.312;MIDI 01
011.005;000.617;70;000.438;MIDI 01
011.557;000.079;41;000.336;MIDI 01
011.772;000.098;38;000.273;MIDI 01
011.782;000.241;70;000.359;MIDI 01
011.977;000.077;34;000.297;MIDI 01
011.786;000.277;56;000.281;MIDI 01
012.279;001.102;55;000.297;MIDI 01
