Start;Duration;Pitch;Velocity;Instrument
001.085;000.681;44;000.516;MIDI 01
001.095;000.688;53;000.492;MIDI 01
001.092;000.720;51;000.500;MIDI 01
002.666;000.809;44;000.570;MIDI 01
002.679;000.821;53;000.562;MIDI 01
002.673;000.866;51;000.562;MIDI 01
004.193;000.924;51;000.570;MIDI 01
004.182;000.998;44;000.562;MIDI 01
004.191;000.998;53;000.562;MIDI 01
006.548;000.408;64;000.594;MIDI 01
007.233;000.454;64;000.617;MIDI 01
005.700;002.725;44;000.578;MIDI 01
005.695;002.735;51;000.594;MIDI 01
005.699;002.746;53;000.570;MIDI 01
008.062;001.109;64;000.531;MIDI 01
009.579;000.536;64;000.500;MIDI 01
008.842;001.973;44;000.461;MIDI 01
008.850;001.974;53;000.461;MIDI 01
008.836;001.992;51;000.484;MIDI 01
010.410;001.135;64;000.586;MIDI 01
011.982;000.435;64;000.594;MIDI 01
012.716;000.524;64;000.586;MIDI 01
013.546;000.388;64;000.516;MIDI 01
011.162;004.217;44;000.539;MIDI 01
011.156;004.247;51;000.531;MIDI 01
014.439;000.973;64;000.531;MIDI 01
011.167;004.247;53;000.508;MIDI 01
017.244;000.364;64;000.273;MIDI 01
018.023;000.267;64;000.297;MIDI 01
018.877;000.227;64;000.258;MIDI 01
016.428;003.478;51;000.188;MIDI 01
016.436;003.479;44;000.195;MIDI 01
016.449;003.471;53;000.188;MIDI 01
019.684;001.010;64;000.188;MIDI 01
021.130;000.371;64;000.352;MIDI 01
021.921;000.399;64;000.398;MIDI 01
020.442;002.626;51;000.250;MIDI 01
020.456;002.629;44;000.266;MIDI 01
020.471;002.683;53;000.195;MIDI 01
022.860;001.167;64;000.258;MIDI 01
024.367;000.398;64;000.383;MIDI 01
025.243;000.458;64;000.438;MIDI 01
026.118;000.276;64;000.297;MIDI 01
026.910;000.297;64;000.234;MIDI 01
023.642;005.670;44;000.281;MIDI 01
028.224;001.143;62;000.242;MIDI 01
023.659;005.711;53;000.281;MIDI 01
023.617;005.824;51;000.305;MIDI 01
031.601;000.457;60;000.375;MIDI 01
031.569;000.543;66;000.484;MIDI 01
031.597;000.593;67;000.375;MIDI 01
031.593;000.776;74;000.430;MIDI 01
033.240;000.366;65;000.531;MIDI 01
033.235;000.545;71;000.492;MIDI 01
033.237;000.705;79;000.602;MIDI 01
033.258;002.027;58;000.531;MIDI 01
034.750;001.569;84;000.680;MIDI 01
034.759;001.736;71;000.617;MIDI 01
034.764;001.746;79;000.586;MIDI 01
035.579;000.979;51;000.664;MIDI 01
036.296;000.804;86;000.711;MIDI 01
037.144;000.528;71;000.656;MIDI 01
037.146;000.534;88;000.727;MIDI 01
037.153;000.612;79;000.680;MIDI 01
039.097;001.498;60;000.547;MIDI 01
040.467;000.260;62;000.469;MIDI 01
039.826;000.919;70;000.508;MIDI 01
039.083;002.223;47;000.531;MIDI 01
039.090;002.234;55;000.531;MIDI 01
041.121;000.697;64;000.477;MIDI 01
041.099;001.173;70;000.633;MIDI 01
042.644;001.635;70;000.562;MIDI 01
044.224;000.933;69;000.367;MIDI 01
041.763;003.396;65;000.578;MIDI 01
041.751;003.433;54;000.406;MIDI 01
041.757;003.496;43;000.398;MIDI 01
046.939;000.707;60;000.203;MIDI 01
046.089;001.782;70;000.234;MIDI 01
047.608;000.273;62;000.266;MIDI 01
046.931;001.564;55;000.172;MIDI 01
046.936;001.630;47;000.203;MIDI 01
048.237;000.803;64;000.344;MIDI 01
048.218;001.490;70;000.445;MIDI 01
048.992;000.947;65;000.344;MIDI 01
049.685;000.651;69;000.281;MIDI 01
049.956;000.385;64;000.359;MIDI 01
048.981;001.654;43;000.227;MIDI 01
050.293;000.355;71;000.391;MIDI 01
048.990;001.674;54;000.273;MIDI 01
050.303;001.049;62;000.227;MIDI 01
051.087;000.708;72;000.391;MIDI 01
051.112;001.235;42;000.320;MIDI 01
052.376;000.573;76;000.477;MIDI 01
051.751;001.344;74;000.477;MIDI 01
051.789;001.716;60;000.289;MIDI 01
052.371;001.682;47;000.352;MIDI 01
053.100;001.429;77;000.547;MIDI 01
054.404;000.733;76;000.438;MIDI 01
055.072;000.103;74;000.383;MIDI 01
053.769;001.491;59;000.344;MIDI 01
051.123;004.139;55;000.273;MIDI 01
053.099;002.241;54;000.383;MIDI 01
055.815;000.191;60;000.344;MIDI 01
055.811;000.242;54;000.367;MIDI 01
056.596;000.107;62;000.469;MIDI 01
