Start;Duration;Pitch;Velocity;Instrument
001.086;000.240;46;000.188;MIDI 01
001.077;000.262;58;000.258;MIDI 01
001.235;000.165;59;000.320;MIDI 01
001.266;000.166;47;000.273;MIDI 01
001.382;000.100;57;000.336;MIDI 01
001.394;000.106;45;000.336;MIDI 01
001.500;000.207;58;000.398;MIDI 01
001.518;000.206;46;000.281;MIDI 01
001.720;000.331;51;000.297;MIDI 01
001.688;000.377;39;000.312;MIDI 01
002.653;000.055;54;000.141;MIDI 01
002.639;000.072;39;000.266;MIDI 01
002.647;000.067;58;000.258;MIDI 01
002.645;000.071;46;000.234;MIDI 01
002.651;000.067;51;000.195;MIDI 01
002.843;000.071;51;000.203;MIDI 01
002.861;000.059;46;000.172;MIDI 01
002.865;000.078;58;000.203;MIDI 01
002.878;000.077;54;000.156;MIDI 01
002.883;000.124;39;000.023;MIDI 01
003.035;000.098;39;000.117;MIDI 01
003.052;000.083;54;000.148;MIDI 01
003.044;000.100;46;000.211;MIDI 01
003.038;000.126;58;000.203;MIDI 01
003.036;000.134;51;000.203;MIDI 01
003.515;000.067;51;000.234;MIDI 01
003.530;000.053;54;000.203;MIDI 01
003.534;000.057;46;000.164;MIDI 01
003.522;000.073;58;000.234;MIDI 01
003.518;000.083;39;000.219;MIDI 01
003.749;000.049;54;000.312;MIDI 01
003.758;000.059;46;000.305;MIDI 01
003.753;000.070;51;000.250;MIDI 01
003.755;000.071;39;000.172;MIDI 01
003.758;000.078;58;000.227;MIDI 01
004.030;000.056;54;000.188;MIDI 01
004.025;000.065;51;000.273;MIDI 01
004.028;000.072;39;000.289;MIDI 01
004.014;000.092;46;000.266;MIDI 01
004.016;000.109;58;000.234;MIDI 01
004.570;000.076;46;000.180;MIDI 01
004.579;000.070;51;000.141;MIDI 01
004.562;000.089;39;000.211;MIDI 01
004.593;000.065;54;000.078;MIDI 01
004.577;000.092;58;000.180;MIDI 01
004.848;000.068;54;000.234;MIDI 01
004.865;000.073;51;000.188;MIDI 01
004.862;000.109;39;000.281;MIDI 01
004.860;000.139;58;000.234;MIDI 01
004.873;000.139;46;000.172;MIDI 01
005.293;000.076;54;000.148;MIDI 01
005.273;000.125;51;000.070;MIDI 01
005.249;000.260;46;000.211;MIDI 01
005.256;000.255;58;000.227;MIDI 01
005.271;000.272;39;000.148;MIDI 01
006.494;000.153;46;000.266;MIDI 01
006.491;000.193;58;000.328;MIDI 01
006.634;000.073;47;000.305;MIDI 01
006.642;000.070;59;000.359;MIDI 01
006.741;000.090;45;000.336;MIDI 01
006.751;000.081;57;000.344;MIDI 01
006.858;000.096;46;000.359;MIDI 01
006.847;000.164;58;000.445;MIDI 01
006.996;000.224;39;000.359;MIDI 01
007.024;000.265;51;000.297;MIDI 01
007.798;000.061;59;000.367;MIDI 01
007.809;000.051;44;000.352;MIDI 01
007.814;000.050;53;000.219;MIDI 01
007.819;000.047;51;000.234;MIDI 01
007.864;000.115;39;000.023;MIDI 01
007.972;000.043;53;000.336;MIDI 01
007.956;000.069;59;000.414;MIDI 01
008.005;000.040;51;000.305;MIDI 01
008.010;000.037;44;000.320;MIDI 01
008.141;000.060;53;000.461;MIDI 01
008.168;000.052;51;000.297;MIDI 01
008.128;000.093;59;000.367;MIDI 01
008.172;000.051;44;000.398;MIDI 01
008.573;000.045;53;000.328;MIDI 01
008.585;000.052;44;000.336;MIDI 01
008.555;000.083;59;000.422;MIDI 01
008.581;000.058;39;000.258;MIDI 01
008.578;000.064;51;000.297;MIDI 01
008.749;000.060;53;000.414;MIDI 01
008.750;000.090;59;000.453;MIDI 01
008.784;000.058;51;000.398;MIDI 01
008.803;000.056;39;000.312;MIDI 01
008.786;000.074;44;000.414;MIDI 01
009.009;000.058;39;000.281;MIDI 01
008.980;000.090;53;000.391;MIDI 01
008.996;000.086;51;000.383;MIDI 01
008.984;000.115;59;000.484;MIDI 01
009.011;000.093;44;000.406;MIDI 01
009.496;000.068;53;000.445;MIDI 01
009.519;000.057;51;000.375;MIDI 01
009.522;000.076;44;000.391;MIDI 01
009.489;000.113;59;000.492;MIDI 01
009.551;000.051;39;000.211;MIDI 01
009.761;000.075;39;000.367;MIDI 01
009.759;000.080;51;000.422;MIDI 01
009.752;000.100;53;000.508;MIDI 01
009.805;000.061;56;000.164;MIDI 01
009.757;000.111;44;000.469;MIDI 01
009.740;000.155;59;000.578;MIDI 01
010.132;000.169;51;000.391;MIDI 01
010.134;000.188;53;000.469;MIDI 01
010.104;000.314;59;000.508;MIDI 01
010.165;000.317;39;000.320;MIDI 01
010.159;000.341;44;000.359;MIDI 01
011.329;000.102;47;000.375;MIDI 01
011.329;000.118;59;000.391;MIDI 01
011.449;000.097;61;000.430;MIDI 01
011.439;000.111;49;000.461;MIDI 01
011.557;000.052;46;000.391;MIDI 01
011.555;000.091;58;000.453;MIDI 01
011.628;000.125;47;000.398;MIDI 01
011.653;000.104;59;000.469;MIDI 01
011.801;000.119;51;000.398;MIDI 01
011.795;000.167;39;000.445;MIDI 01
