Start;Duration;Pitch;Velocity;Instrument
001.367;000.400;57;000.117;MIDI 01
001.647;000.296;69;000.328;MIDI 01
001.995;000.181;52;000.188;MIDI 01
001.352;000.923;64;000.195;MIDI 01
001.967;000.427;68;000.398;MIDI 01
002.304;000.373;69;000.422;MIDI 01
002.310;000.415;49;000.297;MIDI 01
002.628;000.355;73;000.422;MIDI 01
002.940;000.212;52;000.305;MIDI 01
002.933;000.294;71;000.398;MIDI 01
003.271;000.237;57;000.242;MIDI 01
003.292;000.501;45;000.234;MIDI 01
003.585;000.253;64;000.312;MIDI 01
003.911;000.203;47;000.258;MIDI 01
003.901;000.444;62;000.273;MIDI 01
004.252;000.332;64;000.289;MIDI 01
004.254;000.346;49;000.258;MIDI 01
004.572;000.367;68;000.289;MIDI 01
004.870;000.225;45;000.211;MIDI 01
004.880;000.251;66;000.336;MIDI 01
003.265;002.249;73;000.414;MIDI 01
005.522;000.272;71;000.336;MIDI 01
005.234;000.747;52;000.188;MIDI 01
005.835;000.173;40;000.250;MIDI 01
005.828;000.431;69;000.367;MIDI 01
006.147;000.391;71;000.406;MIDI 01
006.177;000.395;40;000.320;MIDI 01
006.472;000.359;74;000.445;MIDI 01
006.831;000.106;52;000.297;MIDI 01
006.782;000.353;73;000.484;MIDI 01
005.191;002.242;68;000.328;MIDI 01
007.149;000.482;52;000.234;MIDI 01
007.468;000.200;66;000.297;MIDI 01
007.779;000.211;50;000.203;MIDI 01
007.763;000.422;64;000.336;MIDI 01
008.092;000.266;66;000.336;MIDI 01
008.111;000.373;49;000.281;MIDI 01
008.402;000.226;69;000.320;MIDI 01
008.728;000.200;47;000.156;MIDI 01
008.710;000.274;68;000.289;MIDI 01
009.053;000.226;45;000.062;MIDI 01
007.117;002.301;74;000.500;MIDI 01
009.343;000.282;57;000.195;MIDI 01
009.368;000.269;73;000.281;MIDI 01
009.666;000.273;56;000.297;MIDI 01
009.677;000.302;71;000.344;MIDI 01
009.968;000.305;73;000.367;MIDI 01
009.966;000.600;57;000.312;MIDI 01
010.295;000.289;61;000.266;MIDI 01
010.284;000.303;76;000.375;MIDI 01
010.608;000.263;59;000.281;MIDI 01
010.580;000.361;74;000.430;MIDI 01
010.897;000.417;61;000.328;MIDI 01
010.892;000.480;76;000.445;MIDI 01
011.231;000.269;59;000.281;MIDI 01
011.199;000.381;74;000.430;MIDI 01
011.503;000.358;73;000.461;MIDI 01
011.511;000.382;57;000.281;MIDI 01
011.814;000.339;59;000.367;MIDI 01
011.801;000.435;74;000.469;MIDI 01
012.149;000.295;62;000.320;MIDI 01
012.122;000.352;78;000.477;MIDI 01
012.461;000.235;61;000.359;MIDI 01
012.425;000.391;76;000.539;MIDI 01
012.798;000.314;62;000.281;MIDI 01
009.047;004.180;69;000.320;MIDI 01
013.096;000.277;71;000.359;MIDI 01
013.394;000.221;61;000.289;MIDI 01
013.370;000.277;73;000.430;MIDI 01
012.753;000.979;78;000.531;MIDI 01
013.676;000.448;59;000.250;MIDI 01
013.976;000.356;80;000.461;MIDI 01
014.323;000.283;57;000.258;MIDI 01
014.291;000.329;81;000.547;MIDI 01
013.665;001.352;74;000.391;MIDI 01
014.614;000.435;83;000.555;MIDI 01
015.025;000.166;73;000.375;MIDI 01
014.685;000.617;56;000.234;MIDI 01
014.991;000.634;76;000.484;MIDI 01
015.286;000.375;71;000.406;MIDI 01
015.631;000.526;57;000.180;MIDI 01
015.910;000.331;78;000.430;MIDI 01
016.227;000.335;80;000.516;MIDI 01
016.544;000.205;81;000.477;MIDI 01
015.620;001.156;73;000.398;MIDI 01
017.042;000.132;71;000.219;MIDI 01
016.608;000.688;54;000.188;MIDI 01
017.246;000.369;69;000.359;MIDI 01
016.935;000.973;74;000.445;MIDI 01
017.580;000.552;56;000.219;MIDI 01
017.859;000.359;76;000.453;MIDI 01
018.152;000.350;74;000.516;MIDI 01
018.473;000.315;57;000.297;MIDI 01
017.556;001.444;71;000.367;MIDI 01
018.759;000.400;74;000.539;MIDI 01
018.449;000.714;73;000.484;MIDI 01
019.099;000.205;69;000.344;MIDI 01
019.066;000.250;49;000.344;MIDI 01
019.068;000.386;76;000.516;MIDI 01
019.372;000.358;74;000.477;MIDI 01
019.383;000.461;47;000.305;MIDI 01
019.691;000.392;76;000.508;MIDI 01
019.402;000.697;68;000.422;MIDI 01
019.996;000.217;45;000.328;MIDI 01
019.993;000.496;73;000.500;MIDI 01
020.026;000.468;69;000.305;MIDI 01
020.319;000.281;40;000.375;MIDI 01
020.633;000.247;68;000.359;MIDI 01
020.630;000.284;52;000.328;MIDI 01
020.932;000.177;66;000.367;MIDI 01
020.310;000.817;71;000.438;MIDI 01
020.936;000.410;51;000.414;MIDI 01
021.259;000.297;68;000.383;MIDI 01
021.246;000.431;52;000.469;MIDI 01
021.549;000.267;71;000.461;MIDI 01
021.568;000.380;56;000.414;MIDI 01
021.865;000.342;69;000.461;MIDI 01
