Start;Duration;Pitch;Velocity;Instrument
002.549;000.476;68;000.273;MIDI 01
003.061;000.251;64;000.375;MIDI 01
002.808;000.560;66;000.344;MIDI 01
003.327;000.284;63;000.375;MIDI 01
003.609;000.217;64;000.375;MIDI 01
003.889;000.422;61;000.406;MIDI 01
004.343;000.533;73;000.461;MIDI 01
004.257;000.653;64;000.406;MIDI 01
004.292;000.845;68;000.422;MIDI 01
005.289;000.101;71;000.352;MIDI 01
005.589;000.365;69;000.344;MIDI 01
005.612;000.362;66;000.242;MIDI 01
006.175;000.237;69;000.383;MIDI 01
006.445;000.072;68;000.367;MIDI 01
006.569;000.044;69;000.273;MIDI 01
006.620;000.047;68;000.414;MIDI 01
006.696;000.049;69;000.453;MIDI 01
006.547;000.308;54;000.250;MIDI 01
006.793;000.285;52;000.312;MIDI 01
002.559;004.752;49;000.086;MIDI 01
007.055;000.305;51;000.312;MIDI 01
007.331;000.247;52;000.336;MIDI 01
006.205;001.493;56;000.281;MIDI 01
007.894;000.083;52;000.367;MIDI 01
007.972;000.135;56;000.461;MIDI 01
006.208;002.248;64;000.305;MIDI 01
008.024;000.577;61;000.469;MIDI 01
006.767;001.894;68;000.484;MIDI 01
008.932;000.380;59;000.344;MIDI 01
007.597;001.903;49;000.344;MIDI 01
009.258;000.368;57;000.312;MIDI 01
009.900;000.516;75;000.414;MIDI 01
010.190;000.352;73;000.477;MIDI 01
010.461;000.287;72;000.484;MIDI 01
010.739;000.259;70;000.484;MIDI 01
009.260;002.025;66;000.383;MIDI 01
010.999;000.327;72;000.461;MIDI 01
011.257;000.090;68;000.484;MIDI 01
009.927;002.414;48;000.258;MIDI 01
011.596;001.015;75;000.492;MIDI 01
009.932;002.970;56;000.211;MIDI 01
011.664;001.412;80;000.586;MIDI 01
012.573;000.517;78;000.539;MIDI 01
012.912;000.242;49;000.312;MIDI 01
012.875;000.323;76;000.578;MIDI 01
012.959;000.279;73;000.188;MIDI 01
012.909;000.347;61;000.305;MIDI 01
011.551;001.707;68;000.438;MIDI 01
013.545;000.558;76;000.508;MIDI 01
013.973;000.354;61;000.320;MIDI 01
014.244;000.266;60;000.273;MIDI 01
013.597;001.195;56;000.289;MIDI 01
014.516;000.301;58;000.289;MIDI 01
014.798;000.278;60;000.320;MIDI 01
013.562;001.516;63;000.266;MIDI 01
015.339;000.195;60;000.305;MIDI 01
015.407;000.223;63;000.445;MIDI 01
013.582;002.408;72;000.305;MIDI 01
013.579;002.430;68;000.305;MIDI 01
015.485;000.921;66;000.461;MIDI 01
016.394;000.085;64;000.344;MIDI 01
013.959;002.799;75;000.523;MIDI 01
016.707;000.349;80;000.453;MIDI 01
016.738;000.331;68;000.281;MIDI 01
016.723;000.392;72;000.281;MIDI 01
016.735;000.391;63;000.258;MIDI 01
017.423;000.291;75;000.430;MIDI 01
017.530;000.349;73;000.398;MIDI 01
017.835;000.310;72;000.391;MIDI 01
018.105;000.320;73;000.508;MIDI 01
018.382;000.144;76;000.539;MIDI 01
017.464;001.533;69;000.320;MIDI 01
017.459;001.568;64;000.219;MIDI 01
015.074;004.394;56;000.391;MIDI 01
018.739;001.140;81;000.531;MIDI 01
019.701;000.303;80;000.438;MIDI 01
019.994;000.271;78;000.461;MIDI 01
020.259;000.397;76;000.430;MIDI 01
020.543;000.281;75;000.453;MIDI 01
020.812;000.091;73;000.430;MIDI 01
019.403;001.535;69;000.305;MIDI 01
021.096;000.205;73;000.445;MIDI 01
021.235;000.371;71;000.375;MIDI 01
021.139;000.504;68;000.344;MIDI 01
021.580;000.371;69;000.391;MIDI 01
021.854;000.327;71;000.445;MIDI 01
022.133;000.179;75;000.492;MIDI 01
019.410;003.300;63;000.219;MIDI 01
019.406;003.408;54;000.242;MIDI 01
023.697;000.291;76;000.430;MIDI 01
023.400;000.598;78;000.406;MIDI 01
022.477;001.566;80;000.492;MIDI 01
023.989;000.106;75;000.445;MIDI 01
023.107;001.442;68;000.297;MIDI 01
024.257;000.336;73;000.445;MIDI 01
024.556;000.062;71;000.438;MIDI 01
024.846;000.141;71;000.391;MIDI 01
024.900;000.454;69;000.438;MIDI 01
025.318;000.271;68;000.398;MIDI 01
024.913;000.704;66;000.266;MIDI 01
025.613;000.345;69;000.430;MIDI 01
025.897;000.169;73;000.484;MIDI 01
023.125;003.376;52;000.273;MIDI 01
023.113;003.491;61;000.273;MIDI 01
027.252;000.270;76;000.391;MIDI 01
026.248;001.312;78;000.422;MIDI 01
027.538;000.249;75;000.422;MIDI 01
027.828;000.219;73;000.406;MIDI 01
026.932;001.264;66;000.305;MIDI 01
026.934;001.339;51;000.273;MIDI 01
028.089;000.324;71;000.430;MIDI 01
028.382;000.327;69;000.445;MIDI 01
028.696;000.225;68;000.391;MIDI 01
028.921;000.093;69;000.391;MIDI 01
029.048;000.050;68;000.344;MIDI 01
029.124;000.042;69;000.391;MIDI 01
029.189;000.079;68;000.422;MIDI 01
029.265;000.046;69;000.477;MIDI 01
029.044;000.296;57;000.258;MIDI 01
029.310;000.309;56;000.336;MIDI 01
028.637;001.300;52;000.258;MIDI 01
029.602;000.368;54;000.320;MIDI 01
